Title,Location,Price_Period,Date_Added_Updated,Bed_Bath_Toilet
5 BEDROOM HOUSE FOR RENT,"


 Olugbosi Close, Off Bishop Oluwale Street Victoria Island Victoria Island Lagos ","  6,500,000 ",Added 06 Jun 2016,555
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Olatunji Street Magodo Isheri Ikeja Lagos ","  1,200,000 ",Added 06 Jun 2016,312
4 BEDROOM DUPLEX FOR RENT,"


 Salvation Estate Scheme 2, Owode Langbasa Ajah Lagos ","  1,200,000 ",Added 06 Jun 2016,423
3 BEDROOM TERRACE FOR RENT,"


 Cameron Road Ikoyi Ikoyi Lagos ","  8,500,000 ",Added 06 Jun 2016,333
5 BEDROOM TERRACE FOR RENT,"


 Babatunde Anjous Avenue Off Admiralty Way Lekki Phase 1 Lekki Lagos ","  3,000,000 ",Added 06 Jun 2016,534
2 BEDROOM TERRACE FOR RENT,"


 Babatunde Anjous Avenue Off Admiralty Way Lekki Phase 1 Lekki Lagos ","  1,500,000 ",Added 06 Jun 2016,223
3 BEDROOM TERRACE FOR RENT,"


 Ikare Close, Off Adeniyi Jones Ikeja Ikeja Lagos ","  3,000,000 ",Added 06 Jun 2016,311
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Owoseni Kokari Street, Agbede Mile 12 Ikorodu Road Lagos ","  350,000 ",Added 06 Jun 2016,311
OFFICE FOR RENT,"


 14a, Bayo Dejonwo Street, Maryland. Maryland Ikeja Lagos ","  420,000 ",Added 06 Jun 2016,1
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 By Greensprings Schools Awoyaya Ajah Lagos ","  150,000 ",Added 06 Jun 2016,111
1 BEDROOM BLOCK OF FLATS FOR RENT,"


 By Greensprings Schools Awoyaya Ajah Lagos ","  250,000 ",Added 06 Jun 2016,112
OFFICE FOR RENT,"


 Victoria Arobieke Street, Off Admiralty Way, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  850,000 ",Added 06 Jun 2016,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 By Greensprings Schools Awoyaya Ajah Lagos ","  450,000 ",Added 06 Jun 2016,211
OFFICE FOR RENT,"


 3/9 Olu Koleosho Street, Off Medical Road Ikeja Ikeja Lagos ","  300,000 ",Added 06 Jun 2016,1
COMMERCIAL PROPERTY FOR RENT,"


 Ilasamaja Mushin Mushin Lagos ","  18,300,000 ",Added 06 Jun 2016,
COMMERCIAL PROPERTY FOR RENT,"


 Ilasamaja Mushin Mushin Lagos ","  14,410,500 ",Added 06 Jun 2016,
HOUSE FOR RENT,"


 Aliu Animashawun Lekki Phase 1 Lekki Lagos ","  8,000,000 ",Added 05 Jun 2016,
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Leventise,maryland,ikeja Lagos Mainland Maryland Ikeja Lagos ","  500,000 ",Added 05 Jun 2016,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Leventise,maryland,ikeja Lagos Mainland Maryland Ikeja Lagos ","  700,000 ",Added 05 Jun 2016,211
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alagbon Close,ikoyi Lagos Ikoyi Ikoyi Lagos ","  1,800,000 ",Added 05 Jun 2016,334
OFFICE FOR RENT,"


 Campbell Street,lagos Island Lagos Island Lagos Island Lagos ","  2,000,000 ",Added 05 Jun 2016,
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Olu Holloway Ikoyi Ikoyi Lagos ","  15,000,000 ",Added 05 Jun 2016,446
4 BEDROOM BLOCK OF FLATS FOR RENT,"


 L & K Estate Ajah Ajah Ajah Lagos ","  1,250,000 ",Added 04 Jun 2016,445
4 BEDROOM HOUSE FOR RENT,"


 11a & 11b Pearl Nuga Estate Sangotedo Ajah Lagos ","  1,000,000 ",Added 04 Jun 2016,444
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 104 Aladelola Street Ikosi Ketu Lagos ","  550,000 ",Added 03 Jun 2016,222
BLOCK OF FLATS FOR RENT,"


 Adebiyi Street, Shomolu Akoka Yaba Lagos ","  800,000 ",Added 03 Jun 2016,
5 BEDROOM DUPLEX For Sale,"


 Osapa Lekki Lagos ","  370,000,000 ","Updated 20 Feb 2023, Added 30 Jan 2023",556
4 BEDROOM DUPLEX FOR RENT,"


 Obamusa Agungi Lekki Lagos ","  40,000,000 ",Added 03 Jun 2016,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Cromwell Estate Chevron Drive Lekki Lagos ","  2,500,000 ",Added 02 Jun 2016,334
FLAT & APARTMENT FOR RENT,"


 Cromwell Estate Chevron Drive Lekki Lagos ","  2,500,000 ",Added 02 Jun 2016,
5 BEDROOM HOUSE FOR RENT,"


 Behind Tantalizers Lekki Phase 1 Lekki Lagos ","  5,000,000 ",Added 02 Jun 2016,556
FLAT & APARTMENT FOR RENT,"


 A Series Lekki Phase 1 Lekki Lagos ","  3,500,000 ",Added 02 Jun 2016,
OFFICE FOR RENT,"


 3/9, Olu Koleosho Street, Off Medical Road, Ikeja. Ikeja Ikeja Lagos ","  1,200,000 ",Added 02 Jun 2016,
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Jakande Roundabout Lekki Expressway Lekki Lagos ","  3,000,000 ",Added 02 Jun 2016,334
5 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 5a Ahmed Onibudo Street Victoria Island Victoria Island Lagos ","  12,000,000 ",Added 02 Jun 2016,556
BLOCK OF FLATS FOR RENT,"


 Ajh Towers Etim Inyang Crescent Victoria Island Victoria Island Lagos ","  7,500,000 ",Added 02 Jun 2016,
4 BEDROOM DUPLEX FOR RENT,"


 Crown Estate Sangotedo Ajah Lagos ","  2,000,000 ",Added 01 Jun 2016,445
4 BEDROOM BUNGALOW FOR RENT,"


 Mayfair Garden Estate Awoyaya Ajah Lagos ","  1,300,000 ",Added 01 Jun 2016,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 2nd Avenue, Banana Island Banana Island Ikoyi Lagos ","  7,000,000 ",Added 01 Jun 2016,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 2nd Avenue, Banana Island Banana Island Ikoyi Lagos ","  5,500,000 ",Added 01 Jun 2016,223
BLOCK OF FLATS FOR RENT,"


 Maple Close, Osborne Phase 2, Ikoyi Ikoyi Ikoyi Lagos ","  2,000,000 ",Added 01 Jun 2016,
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Kushenla Road Ikate Elegushi Lekki Lagos ","  5,000,000 ",Added 01 Jun 2016,445
FLAT & APARTMENT FOR RENT,"


 Ajh Towers Etim Inyang Cre Victoria Island Victoria Island Lagos ","  6,000,000 ",Added 01 Jun 2016,
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Opebi Opebi Ikeja Lagos ","  1,500,000 ",Added 31 May 2016,311
FLAT & APARTMENT FOR RENT,"


 Adeniyi Jones Avenue Ikeja Ikeja Lagos ","  3,000,000 ",Added 31 May 2016,
4 BEDROOM DUPLEX FOR RENT,"


 . Ikeja Gra Ikeja Ikeja Lagos ","  5,000,000 ",Added 31 May 2016,445
5 BEDROOM HOUSE FOR RENT,"


 . Ikeja Gra Ikeja Ikeja Lagos ","  6,000,000 ",Added 31 May 2016,556
4 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 Lekki Phase Lekki Phase 1 Lekki Lagos ","  6,000,000 ",Added 31 May 2016,455
5 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 Lekki Phase Lekki Phase 1 Lekki Lagos ","  6,000,000 ",Added 31 May 2016,566
3 BEDROOM HOUSE FOR RENT,"


 Off Admiralty Way Lekki Phase 1 Lekki Lagos ","  5,000,000 ",Added 31 May 2016,334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 . Off Allen Avenue Opebi Ikeja Lagos ","  2,200,000 ",Added 31 May 2016,33
FLAT & APARTMENT FOR RENT,"


 Off Opebi Opebi Ikeja Lagos ","  2,000,000 ",Added 30 May 2016,
4 BEDROOM DUPLEX FOR RENT,"


 Lafiaji By Chevron Chevron Drive Lekki Lagos ","  2,700,000 ",Added 30 May 2016,445
FLAT & APARTMENT FOR RENT,"


 Majek Estate Sangotedo Ajah Lagos ","  700,000 ",Added 29 May 2016,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onikan Area Of Lagos Island Lagos Island Lagos Island Lagos ","  900,000 ",Added 28 May 2016,222
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onikan Area Of Lagos Island Lagos Island Lagos Island Lagos ","  1,000,000 ",Added 28 May 2016,222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  500,000 ",Added 27 May 2016,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  1,300,000 ",Added 27 May 2016,334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  3,000,000 ",Added 27 May 2016,334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  1,800,000 ",Added 27 May 2016,322
4 BEDROOM DUPLEX FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  2,500,000 ",Added 27 May 2016,433
4 BEDROOM DUPLEX FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  3,000,000 ",Added 27 May 2016,433
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Babs Animashun Street Surulere Surulere Lagos ","  1,650,000 ",Added 27 May 2016,333
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  2,000,000 ",Added 27 May 2016,434
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  1,700,000 ",Added 27 May 2016,323
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  1,500,000 ",Added 27 May 2016,333
4 BEDROOM HOUSE FOR RENT,"


 Yetville Estate Ikate Elegushi, Lekki Ikate Elegushi Lekki Lagos ","  4,000,000 ",Added 27 May 2016,433
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  500,000 ",Added 27 May 2016,222
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  2,300,000 ",Added 27 May 2016,334
3 BEDROOM DUPLEX FOR RENT,"


 Yetville Estate Ikate Elegushi, Lekki Ikate Elegushi Lekki Lagos ","  3,000,000 ",Added 27 May 2016,323
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  800,000 ",Added 27 May 2016,322
4 BEDROOM DUPLEX FOR RENT,"


 In An Estate At Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  3,000,000 ",Added 27 May 2016,445
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  600,000 ",Added 27 May 2016,211
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  1,200,000 ",Added 27 May 2016,333
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adeniyi Jones,ikeja,lagos Mainland Opebi Ikeja Lagos ","  1,000,000 ",Added 27 May 2016,222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onikan,off Awolowo Road,ikoyi,lagos Lagos Island Lagos Island Lagos ","  400,000 ",Added 27 May 2016,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Banana Island Ikoyi Lagos ","  12,000,000 ",Added 27 May 2016,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Admirlty Way Lekki Phase 1 Lekki Lagos ","  4,000,000 ",Added 27 May 2016,223
DUPLEX FOR RENT,"


 . Off Allen Opebi Ikeja Lagos ","  4,500,000 ",Added 27 May 2016,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Allen Avenue Opebi Ikeja Lagos ","  1,500,000 ",Added 27 May 2016,3
4 BEDROOM TERRACE FOR RENT,"


 Mende Villa Estate, Maryland. Maryland Ikeja Lagos ","  3,500,000 ",Added 26 May 2016,445
3 BEDROOM BUNGALOW FOR RENT,"


 Adetayo Elemuren Street, Off Awolowo Way, Ikorodu Mile 12 Ikorodu Road Lagos ","  600,000 ",Added 26 May 2016,323
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 20 Saji Ayangade Street Anthony Ikorodu Road Lagos ","  2,000,000 ",Added 26 May 2016,334
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Unity Estate Alimosho Abeokuta Express Lagos ","  400,000 ",Added 26 May 2016,223
3 BEDROOM TERRACE FOR RENT,"


 Off Fatai Arubieke Lekki Phase 1 Lekki Lagos ","  6,500,000 ",Added 26 May 2016,334
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Babatunde Anjose Lekki Phase 1 Lekki Lagos ","  5,000,000 ",Added 26 May 2016,445
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Opebi,ikeja,lagos Mainland Opebi Ikeja Lagos ","  350,000 ",Added 26 May 2016,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mende,maryland,ikeja,lagos Mainland Maryland Ikeja Lagos ","  1,600,000 ",Added 26 May 2016,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Right Lekki Expressway Lekki Lagos ","  3,500,000 ",Added 26 May 2016,334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Maryland Crescent,maryland,ikeja,lagos Mainland Maryland Ikeja Lagos ","  600,000 ",Added 26 May 2016,112
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 In An Estate In Mende,maryland,ikeja,lagos Mainland Maryland Ikeja Lagos ","  700,000 ",Added 26 May 2016,222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 In An Estate In Mende,maryland,ikeja,lagos Mainland Maryland Ikeja Lagos ","  300,000 ",Added 26 May 2016,112
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mende,maryland,ikeja,lagos Mainland Maryland Ikeja Lagos ","  1,500,000 ",Added 26 May 2016,434
3 BEDROOM TERRACE FOR RENT,"


 An Estate In Mende,maryland,ikeja,lagos Mainland Maryland Ikeja Lagos ","  1,400,000 ",Added 26 May 2016,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 An Estate In Mende,maryland,ikeja,lagos Mainland Maryland Ikeja Lagos ","  1,400,000 ",Added 26 May 2016,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajibola Adaramoye Street,,egbeda Alimosho Abeokuta Express Lagos ","  360,000 ",Added 25 May 2016,222
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ade Akin Street,council Alimosho Abeokuta Express Lagos ","  280,000 ",Added 25 May 2016,222
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Obadore,igando Alimosho Abeokuta Express Lagos ","  300,000 ",Added 25 May 2016,333
3 BEDROOM BUNGALOW FOR RENT,"


 Gerald Road, Ikoyi Ikoyi Ikoyi Lagos ","  21,917,500 ",Added 25 May 2016,323
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Omole Phase 1 Ogba Ikeja Lagos ","  1,500,000 ",Added 25 May 2016,323
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Phidel Estate Alimosho Abeokuta Express Lagos ","  600,000 ",Added 25 May 2016,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adekanbi Tailor Street Ogba Ogba Ikeja Lagos ","  500,000 ",Added 25 May 2016,3
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Mende,maryland,ikeja,lagos Mainland Maryland Ikeja Lagos ","  3,500,000 ",Added 25 May 2016,334
FLAT & APARTMENT FOR RENT,"


 Awuse Estate Opebi Ikeja Lagos ","  1,800,000 ",Added 25 May 2016,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Adeola Odeku Street Victoria Island Victoria Island Lagos ","  13,000,000 ",Added 24 May 2016,323
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Old Ikoyi Ikoyi Ikoyi Lagos ","  3,000,000 ",Added 24 May 2016,111
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Omole Phase 1 Estate Ogba Ikeja Lagos ","  1,500,000 ",Added 24 May 2016,311
4 BEDROOM TERRACE FOR RENT,"


 Femi Okuno Street Lekki Phase 1 Lekki Lagos ","  2,000,000 ",Added 24 May 2016,445
5 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  5,000,000 ",Added 24 May 2016,534
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 33 Lugard Ikoyi Ikoyi Lagos ","  4,000,000 ",Added 24 May 2016,333
4 BEDROOM TERRACE FOR RENT,"


 Off Palace Road Oniru Victoria Island Lagos ","  4,500,000 ",Added 24 May 2016,445
BLOCK OF FLATS FOR RENT,"


 Southern View Estate Chevron Drive Lekki Lagos ","  1,200,000 ",Added 24 May 2016,
DUPLEX FOR RENT,"


 Off Alan Balogun Agungi Lekki Lagos ","  2,000,000 ",Added 24 May 2016,
DUPLEX FOR RENT,"


 Eletu Osapa Lekki Lagos ","  2,800,000 ",Added 24 May 2016,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  3,500,000 ",Added 24 May 2016,333
4 BEDROOM DUPLEX FOR RENT,"


 Salvation Road Opebi Ikeja Lagos ","  3,000,000 ",Added 24 May 2016,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  5,500,000 ",Added 24 May 2016,333
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 New Dairy Farm Estate Agege Agege Lagos ","  750,000 ",Added 24 May 2016,334
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lsdpc Medium Phase 4, Ogba Ogba Ikeja Lagos ","  1,000,000 ",Added 24 May 2016,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 1a Ojo Olobun Victoria Island Victoria Island Lagos ","  5,000,000,000 ",Added 24 May 2016,323
FLAT & APARTMENT FOR RENT,"


 2 Umarzo Street Abule Egba Agege Lagos ","  400,000 ",Added 23 May 2016,
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ajose Street,owutu Road,agric,ikorodu,lagos Mainland Mile 12 Ikorodu Road Lagos ","  250,000 ",Added 23 May 2016,222
7 BEDROOM HOUSE FOR RENT,"


 Parkview Estate Ikoyi Ikoyi Lagos ","  12,000,000 ",Added 23 May 2016,745
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Anthony Anthony Ikorodu Road Lagos ","  1,300,000 ",Added 23 May 2016,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Anthony Anthony Ikorodu Road Lagos ","  900,000 ",Added 23 May 2016,322
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Maryland Crescent,ikeja,lagos Mainland Maryland Ikeja Lagos ","  600,000 ",Added 23 May 2016,112
HOUSE FOR RENT,"


 7th Avenue Osapa Lekki Lagos ","  3,500,000 ",Added 23 May 2016,
LAND For Sale,"


 Bogije Awoyaya Ajah Lagos ","  5,000,000 ","Updated 18 Feb 2023, Added 02 Feb 2023",
OFFICE FOR RENT,"


 Off Allen Avenue Opebi Ikeja Lagos ","  250,000 ",Added 22 May 2016,
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Abacha Estate, Ikoyi Ikoyi Ikoyi Lagos ","  8,000,000 ",Added 22 May 2016,344
4 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 Grace Anjous Lekki Phase 1 Lekki Lagos ","  6,000,000 ",Added 22 May 2016,455
OFFICE FOR RENT,"


 Ogba Road Agege Agege Lagos ","  200,000 ",Added 21 May 2016,
4 BEDROOM HOUSE FOR RENT,"


 Off Oniru/lekki Alternative Road Lekki Phase 1 Lekki Lagos ","  4,000,000 ",Added 21 May 2016,445
4 BEDROOM DUPLEX FOR RENT,"


 Behind Ocean Crèche School Lekki Phase 1 Lekki Lagos ","  6,000,000 ",Added 21 May 2016,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Palace Road Ikate Elegushi Lekki Lagos ","  1,800,000 ",Added 21 May 2016,223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Adeola Odeku Street Victoria Island Victoria Island Lagos ","  3,500,000 ",Added 20 May 2016,323
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Omole Phase 1 Estate Ogba Ikeja Lagos ","  1,500,000 ",Added 20 May 2016,323
COMMERCIAL PROPERTY FOR RENT,"


 Amuwo Odofin Amuwo Odofin Festac Lagos ","  7,000,000 ",Added 20 May 2016,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 001 Gbolahon Owolabi Street, By Nitel Bus Stop Lekki Phase 1 Lekki Lagos ","  8,000,000 ",Added 20 May 2016,334
HOUSE FOR RENT,"


 Akin Ogunlewe Street Victoria Island Victoria Island Lagos ","  8,000,000 ",Added 20 May 2016,
COMMERCIAL PROPERTY FOR RENT,"


 Ilasa Road Mushin Mushin Lagos ","  7,000,000 ",Added 20 May 2016,
4 BEDROOM DUPLEX FOR RENT,"


 Oniru Oniru Victoria Island Lagos ","  4,500,000 ",Added 20 May 2016,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Johnson Street Surulere Surulere Lagos ","  1,300,000 ",Added 20 May 2016,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Taoridi Street Off Animasuen Surulere Surulere Lagos ","  1,650,000 ",Added 20 May 2016,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Old Oko Oba Rd Agege Agege Lagos ","  300,000 ",Added 20 May 2016,222
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Old Oko Oba Rd Abule Egba Agege Lagos ","  300,000 ",Added 20 May 2016,222
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Lekki Phase 1 Lekki Lagos ","  4,500,000 ",Added 20 May 2016,344
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikate Ikate Elegushi Lekki Lagos ","  1,700,000 ",Added 19 May 2016,111
7 BEDROOM HOUSE FOR RENT,"


 A Series Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  10,000,000 ",Added 19 May 2016,777
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki 1 Lekki Phase 1 Lekki Lagos ","  3,000,000 ",Added 19 May 2016,334
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki 1 Lekki Phase 1 Lekki Lagos ","  2,500,000 ",Added 19 May 2016,223
7 BEDROOM HOUSE FOR RENT,"


 Off Ayinde Akinmade Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  8,000,000 ",Added 19 May 2016,777
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Hakeem Dickson Lekki 1 Lekki Phase 1 Lekki Lagos ","  3,000,000 ",Added 19 May 2016,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Hakeem Dickson Lekki 1 Lekki Phase 1 Lekki Lagos ","  2,500,000 ",Added 19 May 2016,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Babatunde Anjous Street In Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  1,500,000 ",Added 19 May 2016,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Babatunde Anjous Street In Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  2,000,000 ",Added 19 May 2016,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Babatunde Anjous Street In Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  1,800,000 ",Added 19 May 2016,222
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Omorinre Johnson Street Lekki 1 Lekki Phase 1 Lekki Lagos ","  3,000,000 ",Added 19 May 2016,334
3 BEDROOM OFFICE FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  3,500,000 ",Added 19 May 2016,334
2 BEDROOM OFFICE FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  2,000,000 ",Added 19 May 2016,222
2 BEDROOM OFFICE FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  2,500,000 ",Added 19 May 2016,222
1 BEDROOM OFFICE FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  1,200,000 ",Added 19 May 2016,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  1,300,000 ",Added 19 May 2016,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Omorinre Johnson Street In Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  1,600,000 ",Added 19 May 2016,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Omorinre Johnson Street In Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  1,400,000 ",Added 19 May 2016,111
OFFICE FOR RENT,"


 Off Kafayat Abdulrasaq Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  1,300,000 ",Added 19 May 2016,11
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  1,200,000 ",Added 19 May 2016,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Kafayat Abdulrasaq,lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  600,000 ",Added 19 May 2016,111
4 BEDROOM DUPLEX FOR RENT,"


 Chevy View Estate Chevron Drive Lekki Lagos ","  3,500,000 ",Added 18 May 2016,445
COMMERCIAL PROPERTY FOR RENT,"


 Adeola Odeku Victoria Island Victoria Island Lagos ","  7,500,000 ",Added 18 May 2016,1
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 5 Arinade Alabi Close, Ojodu Estate Ogba Ikeja Lagos ","  1,000,000 ",Added 18 May 2016,323
FLAT & APARTMENT FOR RENT,"


 Mekunwen Falomo Ikoyi Lagos ","  7,500,000 ",Added 18 May 2016,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Musa Yar’adua Street Victoria Island Victoria Island Lagos ","  6,000,000 ",Added 18 May 2016,334
OFFICE FOR RENT,"


 Osborne Phase 1 Estate Ikoyi Ikoyi Lagos ","  45,000 ",Added 18 May 2016,
OFFICE FOR RENT,"


 Off Kingsway Road Ikoyi Ikoyi Lagos ","  45,000,000 ",Added 18 May 2016,
5 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  5,000,000 ",Added 18 May 2016,556
COMMERCIAL PROPERTY FOR RENT,"


 Masha/kilo Surulere Surulere Lagos ","  500,000 ",Added 18 May 2016,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Masha/kilo Surulere Surulere Lagos ","  500,000 ",Added 18 May 2016,332
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Masha/kilo Surulere Surulere Lagos ","  400,000 ",Added 18 May 2016,222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Masha/kilo Area Surulere Surulere Lagos ","  250,000 ",Added 18 May 2016,111
