Title,Location,Price_Period,Date_Added_Updated,Bed_Bath_Toilet
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Secure Estate At Ikota Lekki, Lagos Ikota Lekki Lagos ","  2,300,000 ","Updated 18 Feb 2023, Added 02 Nov 2022",223
3 BEDROOM TERRACE FOR RENT,"


 Metro Homes Lbs Ajah Lekki Olonkonla Ajah Lagos ","  3,000,000/year ","Updated 18 Feb 2023, Added 18 Jan 2023",334
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Conservation Lekki Lagos Lekki Phase 2 Lekki Lagos ","  2,800,000/year ","Updated 18 Feb 2023, Added 16 Jan 2023",223
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Megamound Extension Ikota Lekky Countu Ikota Lekki Lagos ","  2,500,000/year ","Updated 18 Feb 2023, Added 25 Jan 2023",223
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Orchid Road Lekki Lekki Phase 2 Lekki Lagos ","  3,000,000/year ","Updated 18 Feb 2023, Added 16 Jan 2023",333
4 BEDROOM DUPLEX FOR RENT,"


 Orchid Road Lekki Phase 2 Lekki Phase 2 Lekki Lagos ","  3,500,000/year ","Updated 18 Feb 2023, Added 25 Jan 2023",445
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Banana Island Road Banana Island Ikoyi Lagos ","  7,000,000/year ","Updated 18 Feb 2023, Added 16 Feb 2023",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  10,000,000/year ","Updated 18 Feb 2023, Added 01 Aug 2022",344
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa London Osapa Lekki Lagos ","  2,800,000 ","Updated 18 Feb 2023, Added 02 Feb 2023",223
5 BEDROOM DUPLEX FOR RENT,"


 Megamound Estate Ikota Lekki Ikota Lekki Lagos ","  10,000,000/year ","Updated 18 Feb 2023, Added 15 Jan 2023",556
4 BEDROOM TERRACE FOR RENT,"


 Off Gbenga Ashafa Parkview Estate Ikoyi Lagos ","  12,000,000/year ","Updated 18 Feb 2023, Added 16 Feb 2023",445
4 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikate Ikate Elegushi Lekki Lagos ","  5,000,000/year ","Updated 18 Feb 2023, Added 26 Jun 2022",455
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikota Lekki Lagos ","  2,500,000/year ","Updated 18 Feb 2023, Added 24 Aug 2022",344
4 BEDROOM TERRACE FOR RENT,"


 Vgc Extension Lekki Lekki Phase 2 Lekki Lagos ","  3,500,000/year ","Updated 18 Feb 2023, Added 22 Jan 2023",445
4 BEDROOM TERRACE FOR RENT,"


 Secure Estate At Chevron 2nd Tollgate Lekki Lekki Expressway Lekki Lagos ","  3,500,000 ","Updated 18 Feb 2023, Added 19 Aug 2022",445
3 BEDROOM TERRACE FOR RENT,"


 2nd Tollgate, Lekki Lekki Expressway Lekki Lagos ","  3,000,000 ","Updated 18 Feb 2023, Added 10 Aug 2022",334
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 0gundana Estate Allen Avenue Ikeja Allen Avenue Ikeja Lagos ","  2,000,000/year ","Updated 18 Feb 2023, Added 17 Jul 2022",23
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Badore Badore Ajah Lagos ","  1,200,000 ","Updated 18 Feb 2023, Added 31 Jan 2023",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Burdilon Falomo Ikoyi Lagos ","  12,000,000/year ","Updated 18 Feb 2023, Added 11 Feb 2023",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  3,000,000/year ","Updated 18 Feb 2023, Added 03 Aug 2022",344
4 BEDROOM TERRACE FOR RENT,"


 Adeniyi Joses Allen Avenue Ikeja Lagos ","  22,000,000 ","Updated 18 Feb 2023, Added 09 Feb 2023",445
2 BEDROOM DUPLEX FOR RENT,"


 Ajah Ajah Lagos ","  1,500,000 ","Updated 18 Feb 2023, Added 02 Feb 2023",233
LAND FOR RENT,"


 Lekki County Homes Ikota Lekki Lagos ","  5,000,000 ","Updated 18 Feb 2023, Added 25 Jan 2023",
4 BEDROOM DUPLEX FOR RENT,"


 Ikota Gra Ikota Lekki Lagos ","  5,500,000 ","Updated 18 Feb 2023, Added 01 Feb 2023",445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alpha Beach, Chevron Lekki Lagos ","  2,800,000 ","Updated 18 Feb 2023, Added 09 Feb 2023",334
4 BEDROOM TERRACE FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  9,000,000/year ","Updated 18 Feb 2023, Added 30 Jun 2022",455
5 BEDROOM DUPLEX FOR RENT,"


 Ikota Ikota Lekki Lagos ","  9,000,000/year ","Updated 18 Feb 2023, Added 06 Jun 2022",566
4 BEDROOM TERRACE FOR RENT,"


 Osapa Lekki Lagos ","  5,500,000/year ","Updated 18 Feb 2023, Added 24 Aug 2022",455
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikate Elegushi Ikate Elegushi Lekki Lagos ","  4,300,000/year ","Updated 18 Feb 2023, Added 24 Aug 2022",334
4 BEDROOM DUPLEX FOR RENT,"


 Chevron Drive Lekki Lagos ","  4,500,000/year ","Updated 18 Feb 2023, Added 09 Aug 2022",455
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Jakande Lekki Lagos ","  2,500,000/year ","Updated 18 Feb 2023, Added 03 Aug 2022",233
4 BEDROOM DUPLEX FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  7,000,000 ","Updated 18 Feb 2023, Added 19 Aug 2022",455
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  5,500,000/year ","Updated 18 Feb 2023, Added 13 Aug 2022",233
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  3,000,000/year ","Updated 18 Feb 2023, Added 23 Jun 2022",233
4 BEDROOM DUPLEX FOR RENT,"


 Secure Estate At Ikota Estate Lekki Ikota Lekki Lagos ","  5,000,000 ","Updated 18 Feb 2023, Added 19 Nov 2022",445
4 BEDROOM TERRACE FOR RENT,"


 Vgc Phase 2, Lekki Victoria Garden City Lekki Lagos ","  3,500,000 ","Updated 18 Feb 2023, Added 08 Aug 2022",445
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  6,000,000 ","Updated 18 Feb 2023, Added 18 Sep 2022",334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mobil Road, Ilaje Ajah Lagos ","  1,500,000 ","Updated 18 Feb 2023, Added 27 Jan 2023",223
10 BEDROOM BLOCK OF FLATS FOR RENT,"


 Sobo Arobiodu Street Ikeja Gra Ikeja Lagos ","  68,000,000 ","Updated 18 Feb 2023, Added 26 Jan 2023",101010
10 BEDROOM OFFICE FOR RENT,"


 Opebi Ikeja Lagos ","  30,000/sqm ","Updated 18 Feb 2023, Added 17 Jul 2022",10105
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa London Osapa Lekki Lagos ","  3,800,000 ","Updated 18 Feb 2023, Added 08 Feb 2023",334
4 BEDROOM BLOCK OF FLATS FOR RENT,"


 Osapa Lekki Lagos ","  5,000,000/year ","Updated 18 Feb 2023, Added 16 Jun 2022",445
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  2,800,000/year ","Updated 18 Feb 2023, Added 01 Aug 2022",344
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 By Chevron 2nd Tollgate Lekki Lekki Expressway Lekki Lagos ","  3,000,000 ","Updated 18 Feb 2023, Added 17 Nov 2022",334
1 BEDROOM ROOM OR BOYS QUARTER FOR RENT,"


 Cooplag Orchid Road Lekki Lekki Phase 2 Lekki Lagos ","  600,000/year ","Updated 18 Feb 2023, Added 01 Feb 2023",111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Sangotedo Ajah Lagos ","  1,400,000 ","Updated 18 Feb 2023, Added 26 Jan 2023",223
4 BEDROOM TERRACE FOR RENT,"


 Ikota Lekki Lagos ","  4,000,000/year ","Updated 18 Feb 2023, Added 01 Aug 2022",455
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Oral Estate Lekki Lagos Lekki Phase 2 Lekki Lagos ","  2,700,000/year ","Updated 18 Feb 2023, Added 16 Jan 2023",334
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Pinnock Beach Estate Osapa Lekki Lagos ","  4,500,000 ","Updated 18 Feb 2023, Added 29 Nov 2022",223
4 BEDROOM TERRACE FOR RENT,"


 Emma Abimbola Street Lekki Lekki Phase 1 Lekki Lagos ","  6,000,000/year ","Updated 18 Feb 2023, Added 22 Jan 2023",445
4 BEDROOM DUPLEX FOR RENT,"


 Oniru Victoria Island Lagos ","  12,000,000/year ","Updated 18 Feb 2023, Added 22 Aug 2022",455
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Oniru Vi Lagos Oniru Victoria Island Lagos ","  4,000,000/year ","Updated 18 Feb 2023, Added 22 Jan 2023",223
2 BEDROOM SELF CONTAIN FOR RENT,"


 Ikoyi Ikoyi Lagos ","  4,500,000 ","Updated 18 Feb 2023, Added 16 Jan 2023",233
4 BEDROOM TERRACE FOR RENT,"


 Ikeja Gra Ikeja Lagos ","  11,000,000 ","Updated 18 Feb 2023, Added 20 Jan 2023",455
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Oniru Victoria Island Lagos ","  2,800,000/year ","Updated 18 Feb 2023, Added 24 Aug 2022",233
1 BEDROOM MINI FLAT FOR RENT,"


 Ikota Villa Estate Ikota Lekki Lagos ","  1,600,000 ","Updated 18 Feb 2023, Added 31 Jan 2023",112
4 BEDROOM DUPLEX FOR RENT,"


 Opposite Chevron Lekki Lagos ","  90,000,000 ","Updated 18 Feb 2023, Added 13 Feb 2023",445
4 BEDROOM TERRACE FOR RENT,"


 Orchid Road Lekki Lagos ","  6,500,000 ","Updated 18 Feb 2023, Added 02 Feb 2023",445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa London Osapa Lekki Lagos ","  3,500,000 ","Updated 18 Feb 2023, Added 02 Feb 2023",334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ologolo Ologolo Lekki Lagos ","  3,200,000 ","Updated 18 Feb 2023, Added 02 Feb 2023",223
4 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  15,000,000 ","Updated 18 Feb 2023, Added 06 Feb 2023",444
3 BEDROOM DUPLEX FOR RENT,"


 Lekki County Homes Ikota Lekki Lagos ","  3,000,000 ","Updated 18 Feb 2023, Added 08 Feb 2023",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Cadogan Estate Osapa Lekki Osapa Lekki Lagos ","  4,500,000/year ","Updated 18 Feb 2023, Added 25 Jan 2023",334
5 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Adeola Odeku Vi Lagos Victoria Island Victoria Island Lagos ","  12,000,000/year ","Updated 18 Feb 2023, Added 20 Jan 2023",556
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikate Ikate Elegushi Lekki Lagos ","  7,000,000/year ","Updated 18 Feb 2023, Added 26 Jun 2022",344
4 BEDROOM TERRACE FOR RENT,"


 Osapa Osapa Lekki Lagos ","  5,500,000/year ","Updated 18 Feb 2023, Added 31 May 2022",455
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Orchid Lekki Expressway Lekki Lagos ","  3,500,000/year ","Updated 18 Feb 2023, Added 15 Jun 2022",344
3 BEDROOM DUPLEX FOR RENT,"


 Ikota Ikota Lekki Lagos ","  3,500,000/year ","Updated 18 Feb 2023, Added 20 Jun 2022",344
4 BEDROOM DUPLEX FOR RENT,"


 Ikota Ikota Lekki Lagos ","  4,000,000/year ","Updated 18 Feb 2023, Added 22 Jun 2022",455
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Chevron Chevron Drive Lekki Lagos ","  3,800,000/year ","Updated 18 Feb 2023, Added 23 Jun 2022",233
4 BEDROOM TERRACE FOR RENT,"


 Ikate Ikate Elegushi Lekki Lagos ","  6,500,000/year ","Updated 18 Feb 2023, Added 06 Jul 2022",455
4 BEDROOM DUPLEX FOR RENT,"


 Idado Lekki Phase 1 Lekki Lagos ","  6,500,000/year ","Updated 18 Feb 2023, Added 01 Nov 2022",455
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevron Lekki Lagos ","  2,500,000 ","Updated 18 Feb 2023, Added 08 Feb 2023",223
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ajah Ajah Lagos ","  1,500,000/year ","Updated 18 Feb 2023, Added 01 Aug 2022",233
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ajah Ajah Lagos ","  2,000,000 ","Updated 18 Feb 2023, Added 28 Jan 2023",223
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  3,500,000/year ","Updated 18 Feb 2023, Added 03 Jun 2022",344
5 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  15,000,000 ","Updated 18 Feb 2023, Added 06 Feb 2023",556
WAREHOUSE FOR RENT,"


 Along Ijora Causeway, Ijora Ebute Metta Lagos ","  26,000,000/year ","Updated 18 Feb 2023, Added 23 Nov 2022",
4 BEDROOM TERRACE FOR RENT,"


 Orchid Road Lekki Phase 2 Lekki Phase 2 Lekki Lagos ","  3,800,000/year ","Updated 18 Feb 2023, Added 24 Jan 2023",444
4 BEDROOM DUPLEX FOR RENT,"


 Secure Estate At Chevron 2nd Tollgate Lekki Lekki Expressway Lekki Lagos ","  4,000,000 ","Updated 18 Feb 2023, Added 23 Sep 2022",445
1 BEDROOM MINI FLAT FOR RENT,"


 Akins Marshy Hill Estate Ajah Lagos ","  800,000 ","Updated 18 Feb 2023, Added 10 Feb 2023",112
1 BEDROOM MINI FLAT FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  1,000,000/year ","Updated 18 Feb 2023, Added 26 Jun 2022",111
3 BEDROOM TERRACE FOR RENT,"


 Orchid Road Ikota Lekki Lagos ","  3,000,000 ","Updated 18 Feb 2023, Added 31 Jan 2023",334
5 BEDROOM DUPLEX FOR RENT,"


 Chevron Chevron Drive Lekki Lagos ","  7,000,000 ","Updated 18 Feb 2023, Added 08 Feb 2023",556
4 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  10,000,000 ","Updated 18 Feb 2023, Added 20 Jan 2023",455
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Jakande Lekki Lagos ","  4,000,000/year ","Updated 18 Feb 2023, Added 08 Aug 2022",344
3 BEDROOM TERRACE FOR RENT,"


 Secure Estate At Ikota Lekki Ikota Lekki Lagos ","  3,500,000 ","Updated 18 Feb 2023, Added 11 Aug 2022",334
3 BEDROOM TERRACE FOR RENT,"


 Secure Estate At Ajah Lekki Ajah Ajah Lagos ","  2,800,000 ","Updated 18 Feb 2023, Added 12 Aug 2022",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Babatunde Anjous Lekki Phase 1 Lekki Lagos ","  7,000,000/year ","Updated 18 Feb 2023, Added 16 Feb 2023",334
4 BEDROOM DUPLEX FOR RENT,"


 Osapa Osapa Lekki Lagos ","  7,000,000 ","Updated 18 Feb 2023, Added 06 Feb 2023",445
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Secure Estate At Idado Estate Idado Lekki Lagos ","  3,000,000 ","Updated 18 Feb 2023, Added 10 Nov 2022",223
4 BEDROOM DUPLEX FOR RENT,"


 Chevron Drive Lekki Lagos ","  7,000,000/year ","Updated 18 Feb 2023, Added 19 Aug 2022",455
4 BEDROOM TERRACE FOR RENT,"


 Victoria Garden City Victoria Garden City Lekki Lagos ","  4,000,000/year ","Updated 18 Feb 2023, Added 08 Nov 2022",455
3 BEDROOM SELF CONTAIN FOR RENT,"


 Lekki Phase 2 Lekki Lagos ","  2,500,000 ","Updated 18 Feb 2023, Added 16 Jan 2023",344
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Golden Ray Estate Olonkonla Ajah Lagos ","  1,600,000/year ","Updated 18 Feb 2023, Added 11 Sep 2022",223
4 BEDROOM DUPLEX FOR RENT,"


 Off Awolowo Way Ikeja Lagos ","  4,500,000/year ",Added 17 Feb 2023,444
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Allen Avenue Allen Avenue Ikeja Lagos ","  3,500,000/year ",Added 17 Feb 2023,333
1 BEDROOM OFFICE FOR RENT,"


 Off Allen Avenue Allen Avenue Ikeja Lagos ","  1,000,000/year ",Added 17 Feb 2023,111
1 BEDROOM MINI FLAT FOR RENT,"


 Allen Avenue Ikeja Lagos ","  1,000,000/year ",Added 17 Feb 2023,111
2 BEDROOM OFFICE FOR RENT,"


 Off Allen Avenue Allen Avenue Ikeja Lagos ","  1,400,000/year ",Added 17 Feb 2023,222
1 BEDROOM MINI FLAT FOR RENT,"


 Awoyaya Ajah Lagos ","  450,000/year ",Added 17 Feb 2023,112
5 BEDROOM DUPLEX FOR RENT,"


 Banana Island Ikoyi Lagos ","  30,000,000/year ",Added 17 Feb 2023,566
4 BEDROOM DUPLEX FOR RENT,"


 Orchid Road Ikota Lekki Lagos ","  6,500,000 ",Added 17 Feb 2023,445
4 BEDROOM DUPLEX FOR RENT,"


 Orchid Road Ikota Lekki Lagos ","  6,000,000 ",Added 17 Feb 2023,445
4 BEDROOM TERRACE FOR RENT,"


 Orchid Road Ikota Lekki Lagos ","  3,500,000 ",Added 17 Feb 2023,445
SHARED APARTMENT FOR RENT,"


 Lekki County Westend Estate Ikota Lekki Lagos ","  700,000/year ",Added 17 Feb 2023,000
HOTEL FOR RENT,"


 Ologolo Ologolo Lekki Lagos ","  90,000,000 ","Updated 17 Feb 2023, Added 11 Apr 2022",
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Ikoyi Ikoyi Lagos ","  12,000,000 ","Updated 17 Feb 2023, Added 22 Mar 2022",34
8 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase 1 Off Admiralty Way Lekki Phase 1 Lekki Lagos ","  25,000,000/year ","Updated 17 Feb 2023, Added 03 Feb 2023",866
5 BEDROOM DUPLEX FOR RENT,"


 Ikeja Gra Ikeja Gra Ikeja Lagos ","  12,000,000/year ","Updated 17 Feb 2023, Added 16 Jan 2023",556
4 BEDROOM TOWNHOUSE FOR RENT,"


 Off Ahmadu Bello Way Victoria Island Victoria Island Lagos ","  8,000,000 ","Updated 17 Feb 2023, Added 02 Mar 2021",45
5 BEDROOM DUPLEX FOR RENT,"


 Adeyemi Alakija Street, Ikeja Gra Ikeja Gra Ikeja Lagos ","  15,000,000/year ","Updated 17 Feb 2023, Added 16 Jan 2023",555
OFFICE FOR RENT,"


 Off Idowu Martins Street Victoria Island Lagos ","  25,000,000 ","Updated 17 Feb 2023, Added 19 Jul 2022",
SHORT STAY FOR RENT,"


 Behind Domino Pizza, Opposite Agungi Ologolo Road Ologolo Lekki Lagos ","  25,000 ","Updated 17 Feb 2023, Added 24 Nov 2020",
4 BEDROOM TERRACE FOR RENT,"


 Orchid Road Chevron Drive Lekki Lagos ","  50,000,000 ","Updated 17 Feb 2023, Added 20 Apr 2021",445
4 BEDROOM DUPLEX FOR RENT,"


 Osapa London, Lekki Osapa Lekki Lagos ","  6,000,000/year ","Updated 17 Feb 2023, Added 09 Jun 2022",445
3 BEDROOM DUPLEX FOR RENT,"


 Lekki Ologolo Lekki Lagos ","  3,500,000/year ","Updated 17 Feb 2023, Added 30 Aug 2022",333
3 BEDROOM TERRACE FOR RENT,"


 Off Adeyemi Lawson Ikoyi Ikoyi Lagos ","  10,000,000/year ","Updated 17 Feb 2023, Added 07 Nov 2022",334
4 BEDROOM TERRACE FOR RENT,"


 Off Admiralty Way Lekki Phase 1 Lekki Lagos ","  150,000,000 ","Updated 17 Feb 2023, Added 20 Apr 2021",445
4 BEDROOM TERRACE FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  5,500,000 ","Updated 17 Feb 2023, Added 16 Nov 2022",445
5 BEDROOM DUPLEX FOR RENT,"


 Osapa London, Lekki Osapa Lekki Lagos ","  10,000,000 ","Updated 17 Feb 2023, Added 11 Nov 2022",556
4 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikoyi Ikoyi Lagos ","  15,000,000 ","Updated 17 Feb 2023, Added 05 Oct 2022",445
4 BEDROOM DUPLEX FOR RENT,"


 Serviced Estate Chevron Drive Lekki Lagos ","  6,000,000 ","Updated 17 Feb 2023, Added 17 Oct 2022",445
4 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ologolo Lekki Lagos ","  4,000,000 ","Updated 17 Feb 2023, Added 01 Nov 2022",445
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Victoria Island Victoria Island Lagos ","  6,000,000 ","Updated 17 Feb 2023, Added 11 Oct 2022",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  5,000,000 ","Updated 17 Feb 2023, Added 13 Aug 2022",334
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Bourdillon Ikoyi Ikoyi Lagos ","  18,000,000 ","Updated 17 Feb 2023, Added 22 Mar 2022",45
SHOP FOR RENT,"


 Lekki Jakande Lekki Lagos ","  1,500,000 ","Updated 17 Feb 2023, Added 12 Apr 2022",
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Victoria Island Victoria Island Lagos ","  28,000,000 ","Updated 17 Feb 2023, Added 27 Sep 2022",334
5 BEDROOM DUPLEX FOR RENT,"


 Onikoyi Estate Banana Island Ikoyi Lagos ","  20,000,000/year ","Updated 17 Feb 2023, Added 18 Jun 2022",556
4 BEDROOM TERRACE FOR RENT,"


 Banana Island Ikoyi Ikoyi Lagos ","  20,000,000 ","Updated 17 Feb 2023, Added 22 Mar 2022",45
5 BEDROOM DUPLEX FOR RENT,"


 Lekki Ikota Lekki Lagos ","  160,000,000 ","Updated 17 Feb 2023, Added 26 May 2021",55
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Ologolo Lekki Lagos ","  2,700,000 ","Updated 17 Feb 2023, Added 12 Dec 2022",223
7 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase 1, Lagos Lekki Phase 1 Lekki Lagos ","  25,000,000/year ","Updated 17 Feb 2023, Added 15 Sep 2022",778
4 BEDROOM TERRACE FOR RENT,"


 In A Serene & Secured Estate At Chevron, Lekki Chevron Drive Lekki Lagos ","  55,000,000 ","Updated 17 Feb 2023, Added 06 Sep 2022",445
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Banana Island Banana Island Ikoyi Lagos ","  15,000,000 ","Updated 17 Feb 2023, Added 28 Oct 2022",334
4 BEDROOM TERRACE FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  5,000,000 ","Updated 17 Feb 2023, Added 14 Nov 2022",445
5 BEDROOM DUPLEX FOR RENT,"


 Nicon Town, Ikate, Lekki Ikate Elegushi Lekki Lagos ","  18,000,000/year ","Updated 17 Feb 2023, Added 24 May 2022",556
SHORT STAY FOR RENT,"


 Monastery Road By Shoprite, Sangotedo, Lekki Sangotedo Ajah Lagos ","  55,000 ","Updated 17 Feb 2023, Added 19 Jul 2021",
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Estate Banana Island Ikoyi Lagos ","  8,000,000 ","Updated 17 Feb 2023, Added 13 Sep 2021",334
4 BEDROOM DUPLEX FOR RENT,"


 Banana Island Estate Banana Island Ikoyi Lagos ","  18,000,000 ","Updated 17 Feb 2023, Added 13 Sep 2021",445
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Road Banana Island Ikoyi Lagos ","  21,000,000 ","Updated 17 Feb 2023, Added 02 Sep 2022",445
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Off Bourdillon Road Ikoyi Lagos Ikoyi Ikoyi Lagos ","  8,000,000/year ","Updated 17 Feb 2023, Added 03 Feb 2023",334
5 BEDROOM DUPLEX FOR RENT,"


 Banana Island Ikoyi Banana Island Ikoyi Lagos ","  25,000,000/year ","Updated 17 Feb 2023, Added 07 Feb 2023",556
HOUSE FOR RENT,"


 Lekki Lagos ","  20,000,000 ","Updated 17 Feb 2023, Added 07 Sep 2022",
5 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 Victoria Island Lagos ","  30,000,000 ","Updated 17 Feb 2023, Added 16 Jun 2022",556
4 BEDROOM TERRACE FOR RENT,"


 Jakande Jakande Lekki Lagos ","  5,000,000 ","Updated 17 Feb 2023, Added 30 May 2022",445
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Road Ikoyi Lagos ","  17,500,000 ","Updated 17 Feb 2023, Added 18 Jul 2022",445
4 BEDROOM BLOCK OF FLATS FOR RENT,"


 Banana Island Road Banana Island Ikoyi Lagos ","  15,000,000 ","Updated 17 Feb 2023, Added 26 Jul 2022",455
4 BEDROOM DUPLEX FOR RENT,"


 Orchid Hotel Road, Lekki Lafiaji Lekki Lagos ","  5,000,000 ","Updated 17 Feb 2023, Added 19 Apr 2022",44
4 BEDROOM TERRACE FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  10,000,000 ","Updated 17 Feb 2023, Added 29 Aug 2022",445
3 BEDROOM TERRACE FOR RENT,"


 Dunvale Court Lekki Phase 2 Lekki Lagos ","  3,500,000 ","Updated 17 Feb 2023, Added 19 Dec 2022",334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevron Tollgate, Lekki Lafiaji Lekki Lagos ","  2,000,000 ","Updated 17 Feb 2023, Added 30 Aug 2022",223
1 BEDROOM MINI FLAT FOR RENT,"


 Lekki Ologolo Lekki Lagos ","  2,300,000 ","Updated 17 Feb 2023, Added 12 Dec 2022",112
4 BEDROOM TERRACE FOR RENT,"


 Ologolo, Opposite Agungi, Lekki Ologolo Lekki Lagos ","  8,000,000 ","Updated 17 Feb 2023, Added 12 Dec 2022",445
COMMERCIAL PROPERTY FOR RENT,"


 Admiralty Way Lekki Phase 1 Lekki Lagos ","  5,000,000 ","Updated 17 Feb 2023, Added 20 Oct 2020",
OFFICE FOR RENT,"


 Adeola Hopewell Victoria Island Victoria Island Lagos ","  80,000 ","Updated 17 Feb 2023, Added 22 Jul 2021",
4 BEDROOM TERRACE FOR RENT,"


 Chevron Tollgate Lafiaji Lekki Lagos ","  3,800,000 ","Updated 17 Feb 2023, Added 03 Jun 2021",44
8 BEDROOM HOUSE FOR RENT,"


 Off Admiralty Way, Lekki Lagos Lekki Phase 1 Lekki Lagos ","  25,000,000 ","Updated 17 Feb 2023, Added 02 Feb 2023",855
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Road Ikoyi Lagos ","  11,000,000/year ","Updated 17 Feb 2023, Added 27 Jan 2023",334
6 BEDROOM DUPLEX FOR RENT,"


 Banana Island Ikoyi Banana Island Ikoyi Lagos "," $ 170,000/year ","Updated 17 Feb 2023, Added 30 Nov 2021",678
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  15,000,000 ","Updated 17 Feb 2023, Added 16 Jun 2022",334
4 BEDROOM DUPLEX FOR RENT,"


 Lekki Chevron Drive Lekki Lagos ","  6,500,000 ","Updated 17 Feb 2023, Added 20 May 2022",44
4 BEDROOM TERRACE FOR RENT,"


 Osapa Lekki Lagos ","  7,000,000 ","Updated 17 Feb 2023, Added 18 Oct 2022",445
