Title,Location,Price_Period,Date_Added_Updated,Bed_Bath_Toilet
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Lagos Ibadan Expressway, Behind Opic, Isheri Magodo Isheri Ikeja Lagos ","  900,000 ",Added 08 Apr 2015,45
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Lagos Ibadan Expressway, Behind Opic, Isheri Magodo Isheri Ikeja Lagos ","  800,000 ",Added 08 Apr 2015,34
5 BEDROOM DUPLEX FOR RENT,"


 Ayobo, Ipaja Agege Agege Lagos ","  600,000 ",Added 08 Apr 2015,56
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Elemoro, Bogije, Ajah Ajah Ajah Lagos ","  800,000 ",Added 08 Apr 2015,34
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 5 Yaya Abatan Road, Opposite Excellence Hotel, Ogba Ogba Ikeja Lagos ","  350,000 ",Added 08 Apr 2015,21
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Maiye Ogundana Street, Magodo G.r.a Phase 2 Estate, Shangisha Magodo Shangisha Ketu Lagos ","  900,000 ",Added 08 Apr 2015,23
4 BEDROOM HOUSE FOR RENT,"


 Alhaji Lateef Bashorun Street, Magodo G.r.a Phase 2 Estate, Shangisha Magodo Shangisha Ketu Lagos ","  2,000,000 ",Added 08 Apr 2015,45
3 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 Magodo G.r.a Phase 2 Estate, Shangisha (short Let) Magodo Shangisha Ketu Lagos ","  50,000 ",Added 08 Apr 2015,34
4 BEDROOM DUPLEX For Sale,"


 Ologolo Lekki Lagos ","  90,000,000 ","Updated 20 Feb 2023, Added 23 May 2022",445
4 BEDROOM DUPLEX FOR RENT,"


 Jacob Mews Estste, Yaba Yaba Yaba Lagos ","  3,000,000 ",Added 07 Apr 2015,44
3 BEDROOM DUPLEX FOR RENT,"


 Olarewaju Estate, Yaba Yaba Yaba Lagos ","  3,500,000 ",Added 07 Apr 2015,33
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Olatilewa Street, Lawanson, Surulere Surulere Surulere Lagos ","  280,000 ",Added 07 Apr 2015,11
4 BEDROOM DUPLEX FOR RENT,"


 Grace Court Estate, Yaba Yaba Yaba Lagos ","  3,000,000 ",Added 07 Apr 2015,44
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agboyin, Off Adelabu, Surulere Surulere Surulere Lagos ","  700,000 ",Added 07 Apr 2015,22
COMMERCIAL PROPERTY FOR RENT,"


 121 Egbeda Idimu Road Alimosho Abeokuta Express Lagos ","  2,500,000 ",Added 07 Apr 2015,
3 BEDROOM DUPLEX FOR RENT,"


 Okupe, Maryland Maryland Ikeja Lagos ","  3,000,000 ",Added 07 Apr 2015,33
3 BEDROOM DUPLEX FOR RENT,"


 Mende, Maryland Maryland Ikeja Lagos ","  2,500,000 ",Added 04 Apr 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Odejaiye Crescent Off Akinhaunmi Street, Surulere Surulere Surulere Lagos ","  500,000 ",Added 04 Apr 2015,33
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Fagbenro Square Off Randle Avenue, Surulere Surulere Surulere Lagos ","  450,000 ",Added 04 Apr 2015,22
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alade Close Off Adeniran Ogunsanya, Surulere Surulere Surulere Lagos ","  1,300,000 ",Added 04 Apr 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Curtis Adeniyi Jones, Off Adeniran Ogunsanya Surulere Surulere Lagos ","  1,200,000 ",Added 04 Apr 2015,32
4 BEDROOM OFFICE FOR RENT,"


 Alade Close, Off Adeniran Ogunsanya, Surulere Surulere Surulere Lagos ","  1,200,000 ",Added 03 Apr 2015,43
4 BEDROOM TERRACE FOR RENT,"


 Lkate Ikate Elegushi Lekki Lagos ","  3,500,000 ",Added 02 Apr 2015,45
3 BEDROOM TOWNHOUSE FOR RENT,"


 Lkate Ikate Elegushi Lekki Lagos ","  2,800,000 ",Added 02 Apr 2015,34
5 BEDROOM DUPLEX FOR RENT,"


 17b Sunday Adigun Street .by Shoprite Ikeja Ikeja Lagos ","  3,000,000 ",Added 02 Apr 2015,55
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Dolphin Estate, Ikoyi Ikoyi Ikoyi Lagos ","  1,000,000 ",Added 02 Apr 2015,12
4 BEDROOM DUPLEX FOR RENT,"


 K.abdulrasaq Street, Off Fola Osibo Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  4,500,000 ",Added 02 Apr 2015,45
2 BEDROOM BUNGALOW FOR RENT,"


 Medium Estate Phase Iv, Ogba Ogba Ikeja Lagos ","  600,000 ",Added 02 Apr 2015,22
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Behind Shoprite, Alausa, Ikeja Alausa Ikeja Lagos ","  450,000 ",Added 02 Apr 2015,11
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Behind Shoprite, Alausa, Ikeja Alausa Ikeja Lagos ","  350,000 ",Added 02 Apr 2015,11
OFFICE FOR RENT,"


 Olayeni Street, Off Salvation Road, Opebi, Ikeja Opebi Ikeja Lagos ","  3,000,000 ",Added 02 Apr 2015,
4 BEDROOM HOUSE FOR RENT,"


 Alfred Gardens Estate, Off Oregun Road, Ikeja Alausa Ikeja Lagos ","  4,500,000 ",Added 02 Apr 2015,45
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Dipo Awolesi Street, Magodo G.r.a Phase 2 Estate, Shangisha Magodo Shangisha Ketu Lagos ","  700,000 ",Added 02 Apr 2015,12
OFFICE FOR RENT,"


 Omofade Crescent, Omole Phase 1 Ogba Ikeja Lagos ","  1,200,000 ",Added 02 Apr 2015,
5 BEDROOM DUPLEX FOR RENT,"


 Orimolade Crescent, Off Adeniyi Jones Avenue, Ikeja Ikeja Ikeja Lagos ","  4,500,000 ",Added 02 Apr 2015,56
4 BEDROOM DUPLEX FOR RENT,"


 Off Ogidi Crescent Lekki Phase 1 Lekki Lagos ","  5,500,000 ",Added 02 Apr 2015,44
5 BEDROOM DUPLEX FOR RENT,"


 Orimolade Crescent, Off Adeniyi Jones Avenue, Ikeja Ikeja Ikeja Lagos ","  4,000,000 ",Added 02 Apr 2015,56
4 BEDROOM HOUSE FOR RENT,"


 Valley View Close, Off Mortune Avenue Estate, Dopemu Agege Agege Lagos ","  1,500,000 ",Added 02 Apr 2015,45
3 BEDROOM TERRACE FOR RENT,"


 Ajanaku Street, Opebi, Ikeja Opebi Ikeja Lagos ","  3,000,000 ",Added 02 Apr 2015,34
4 BEDROOM TERRACE FOR RENT,"


 Oduduwa Crescent, Ikeja G.r.a Ikeja Ikeja Lagos ","  4,000,000 ",Added 02 Apr 2015,45
2 BEDROOM BUNGALOW FOR RENT,"


 Block Mb Flat, 122 Abraham Adesanya Housing Estate, Ajah Ajah Ajah Lagos ","  500,000 ",Added 02 Apr 2015,23
3 BEDROOM TERRACE FOR RENT,"


 Mosafejo Street, Off Queen’s Drive, Ikoyi Ikoyi Ikoyi Lagos ","  12,000,000 ",Added 01 Apr 2015,34
COMMERCIAL PROPERTY FOR RENT,"


 Burma Road, Apapa Apapa Apapa Lagos ","  15,000 ",Added 01 Apr 2015,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevy View Estate, Off Chevron Drive, Lekki Chevron Drive Lekki Lagos ","  1,500,000 ",Added 01 Apr 2015,23
4 BEDROOM DUPLEX FOR RENT,"


 Adis Abashua, Off Adlabu Street, Surulere Surulere Surulere Lagos ","  3,000,000 ",Added 31 Mar 2015,44
7 BEDROOM DUPLEX FOR RENT,"


 Hawa Abikan Street, Chevy View Estate, Off Chevron Drive, Lekki Chevron Drive Lekki Lagos ","  5,500,000 ",Added 30 Mar 2015,78
5 BEDROOM DUPLEX FOR RENT,"


 Chevy View Estate, Off Chevron Drive, Lekki Chevron Drive Lekki Lagos ","  4,500,000 ",Added 30 Mar 2015,56
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Palace Road, Oniru Estate Oniru Victoria Island Lagos ","  5,500,000 ",Added 30 Mar 2015,34
5 BEDROOM DUPLEX FOR RENT,"


 Off Palace Road, Oniru Estate Oniru Victoria Island Lagos ","  7,500,000 ",Added 30 Mar 2015,56
4 BEDROOM TERRACE FOR RENT,"


 Off Admiralty Way, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  4,500,000 ",Added 30 Mar 2015,45
3 BEDROOM TERRACE FOR RENT,"


 Sinari Daranijo St, Off Ligali Ayorinde St. Victoria Island Victoria Island Victoria Island Lagos ","  14,000,000 ",Added 30 Mar 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Babatunde Anjous Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  4,500,000 ",Added 30 Mar 2015,34
4 BEDROOM DUPLEX FOR RENT,"


 Alade Close, Off Adeniran Ogunsanya Surulere Surulere Lagos ","  3,000,000 ",Added 30 Mar 2015,44
4 BEDROOM DUPLEX FOR RENT,"


 Off Ayinde Akinmade Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  4,500,000 ",Added 30 Mar 2015,45
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ultimate Towers, Ikoyi Ikoyi Ikoyi Lagos ","  20,000,000 ",Added 30 Mar 2015,34
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Tango Towers, Ikoyi Ikoyi Ikoyi Lagos ","  16,000,000 ",Added 30 Mar 2015,45
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Tango Towers, Ikoyi Ikoyi Ikoyi Lagos ","  14,000,000 ",Added 30 Mar 2015,34
COMMERCIAL PROPERTY FOR RENT,"


 Alausa, Ikeja Alausa Ikeja Lagos ","  2,500,000 ",Added 30 Mar 2015,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Allen Avenue, Ikeja Opebi Ikeja Lagos ","  1,500,000 ",Added 30 Mar 2015,34
COMMERCIAL PROPERTY FOR RENT,"


 Opebi Road, Ikeja Opebi Ikeja Lagos ","  10,000,000 ",Added 30 Mar 2015,
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 71 Opebi Road, Ikeja Opebi Ikeja Lagos ","  4,000,000 ",Added 30 Mar 2015,45
5 BEDROOM DUPLEX FOR RENT,"


 3a Frank Aig Imoukhuede Cklose, Magodo Gra Ii, Shangisha Magodo Shangisha Ketu Lagos ","  2,500,000 ",Added 29 Mar 2015,56
3 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 27 Gafaar Animashaun Street, Off Ajose Adeogun, Victoria Island, Lagos Victoria Island Victoria Island Lagos ","  5,000,000 ",Added 29 Mar 2015,33
5 BEDROOM HOUSE FOR RENT,"


 Gbagada Phase 2 Estate Gbagada Gbagada Lagos ","  4,000,000 ",Added 27 Mar 2015,55
4 BEDROOM DUPLEX FOR RENT,"


 Unilag Estate, Magodo G.r.a Phase 1 Estate, Isheri Magodo Isheri Ikeja Lagos ","  1,700,000 ",Added 27 Mar 2015,45
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gateway Zone, Magodo G.r.a Phase 1 Estate, Isheri Magodo Isheri Ikeja Lagos ","  850,000 ",Added 27 Mar 2015,34
4 BEDROOM DUPLEX FOR RENT,"


 Babajide Awolesi Street, Magodo G.r.a Phase 1 Estate, Isheri Magodo Isheri Ikeja Lagos ","  2,000,000 ",Added 27 Mar 2015,45
4 BEDROOM DUPLEX FOR RENT,"


 Gateway Zone, Magodo G.r.a Phase 1 Estate, Isheri Magodo Isheri Ikeja Lagos ","  2,000,000 ",Added 27 Mar 2015,45
6 BEDROOM HOUSE FOR RENT,"


 Jemi Alade Estate Council, Ikotun Ikotun Isolo Lagos ","  1,500,000 ",Added 27 Mar 2015,65
4 BEDROOM TERRACE For Sale,"


 By Vgc Ikota Lekki Lagos ","  60,000,000 ","Updated 20 Feb 2023, Added 10 Feb 2023",445
6 BEDROOM BUNGALOW FOR RENT,"


 Jemi Alade Estate, Idimu Alimosho Abeokuta Express Lagos ","  1,500,000 ",Added 27 Mar 2015,67
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adedayo Banjo Street, Off Agbaoku Street, Opebi Opebi Ikeja Lagos ","  1,200,000 ",Added 27 Mar 2015,34
4 BEDROOM HOUSE FOR RENT,"


 Realty Avenue, Crown Estate, Ajah Ajah Ajah Lagos ","  1,800,000 ",Added 27 Mar 2015,45
COMMERCIAL PROPERTY FOR RENT,"


 Owode Adda, Ajah Ajah Ajah Lagos ","  400,000 ",Added 27 Mar 2015,
3 BEDROOM BUNGALOW FOR RENT,"


 Crown Estate, Ajah Ajah Ajah Lagos ","  1,600,000 ",Added 27 Mar 2015,33
6 BEDROOM HOUSE FOR RENT,"


 Robin Street, Crown Estate, Ajah Ajah Ajah Lagos ","  4,500,000 ",Added 27 Mar 2015,67
4 BEDROOM BUNGALOW FOR RENT,"


 Crown Estate, Ajah Ajah Ajah Lagos ","  2,000,000 ",Added 27 Mar 2015,45
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Pinnock Beach Estate, Off Lekki Expressway Lekki Expressway Lekki Lagos ","  3,000,000 ",Added 27 Mar 2015,23
5 BEDROOM HOUSE FOR RENT,"


 Molade Okoya Thomas Street, Victoria Island Victoria Island Victoria Island Lagos ","  7,000,000 ",Added 27 Mar 2015,56
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 James Island Estate, Surulere Surulere Surulere Lagos ","  800,000 ",Added 27 Mar 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Glover Road, Ikoyi (niger Towers) Ikoyi Ikoyi Lagos ","  14,000,000 ",Added 27 Mar 2015,34
2 BEDROOM BUNGALOW FOR RENT,"


 Adetokunbo Ademola Street, Victoria Island Victoria Island Victoria Island Lagos ","  850,000 ",Added 26 Mar 2015,21
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Road 45 Victoria Garden City Victoria Garden City Lekki Lagos ","  500,000 ",Added 26 Mar 2015,11
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 230 B Corporation Estate Amuwo Odofin G.r.a Amuwo Odofin Festac Lagos ","  700,000 ",Added 26 Mar 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Admiralty Way, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  4,000,000 ",Added 26 Mar 2015,34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onigefon Street, Off Palace Road, Oniru Estate Oniru Victoria Island Lagos ","  6,000,000 ",Added 26 Mar 2015,34
4 BEDROOM DUPLEX FOR RENT,"


 Oniru Estate Oniru Victoria Island Lagos ","  6,500,000 ",Added 26 Mar 2015,45
OFFICE FOR RENT,"


 1 Bankole Oki Road Street Ikoyi Ikoyi Lagos ","  2,400,000 ",Added 26 Mar 2015,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lawani Oduloye Street, Oniru Oniru Victoria Island Lagos ","  3,500,000 ",Added 26 Mar 2015,23
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lawani Oduloye Street, Oniru Oniru Victoria Island Lagos ","  4,000,000 ",Added 26 Mar 2015,34
7 BEDROOM DUPLEX FOR RENT,"


 Off Palace Road, Oniru Estate Oniru Victoria Island Lagos ","  9,000,000 ",Added 26 Mar 2015,78
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Palace Road, Oniru Estate Oniru Victoria Island Lagos ","  4,000,000 ",Added 26 Mar 2015,34
4 BEDROOM DUPLEX FOR RENT,"


 Oniru Estate Oniru Victoria Island Lagos ","  2,700,000 ",Added 26 Mar 2015,45
4 BEDROOM TOWNHOUSE FOR RENT,"


 Ikeja G.r.a Ikeja Ikeja Lagos ","  4,500,000 ",Added 26 Mar 2015,45
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off College Road, Ogba Ogba Ikeja Lagos ","  400,000 ",Added 25 Mar 2015,22
COMMERCIAL PROPERTY FOR RENT,"


 Yaya Abatan Street, Ogba Ogba Ikeja Lagos ","  1,200,000 ",Added 25 Mar 2015,
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Salako Crescent, Ogba Ogba Ikeja Lagos ","  250,000 ",Added 25 Mar 2015,12
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Chief Collins, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  2,500,000 ",Added 25 Mar 2015,22
OFFICE FOR RENT,"


 Obasa Road, Ikeja Ikeja Ikeja Lagos ","  500,000 ",Added 25 Mar 2015,
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Obasa Estate, Ikeja Ikeja Ikeja Lagos ","  500,000 ",Added 25 Mar 2015,12
8 BEDROOM HOUSE FOR RENT,"


 Along Adeniyi Jones Street, Ikeja Ikeja Ikeja Lagos ","  6,000,000 ",Added 25 Mar 2015,85
3 BEDROOM BUNGALOW FOR RENT,"


 Diamond Estate, Isheri Alimosho Abeokuta Express Lagos ","  550,000 ",Added 25 Mar 2015,34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Awolowo Road, Ikoyi Falomo Ikoyi Lagos ","  4,500,000 ",Added 25 Mar 2015,33
3 BEDROOM DUPLEX FOR RENT,"


 Awuse Estate, Opebi Opebi Ikeja Lagos ","  3,000,000 ",Added 25 Mar 2015,34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lasu/isheri Road, By Hotel Bus Stop, Isheri Alimosho Abeokuta Express Lagos ","  400,000 ",Added 25 Mar 2015,33
3 BEDROOM BUNGALOW FOR RENT,"


 Millennium Estate, Emu Elepe, Ikorodu Mile 12 Ikorodu Road Lagos ","  300,000 ",Added 25 Mar 2015,34
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oko Oba, Agege Agege Agege Lagos ","  250,000 ",Added 25 Mar 2015,23
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ogudu Ojota Ketu Lagos ","  600,000 ",Added 25 Mar 2015,23
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikeja Ikeja Ikeja Lagos ","  800,000 ",Added 25 Mar 2015,23
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Admiralty Road, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  2,500,000 ",Added 25 Mar 2015,22
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Omole Phase 1 Ogba Ikeja Lagos ","  7,000,000 ",Added 25 Mar 2015,34
7 BEDROOM DUPLEX FOR RENT,"


 A.b.c Estate, Off Adeniyi Jones Avenue, Ikeja Ikeja Ikeja Lagos ","  3,500,000 ",Added 25 Mar 2015,74
4 BEDROOM DUPLEX FOR RENT,"


 Beside M.i.t.v, Alausa, Ikeja Alausa Ikeja Lagos ","  3,500,000 ",Added 25 Mar 2015,45
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Emma Abinbola Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  4,000,000 ",Added 25 Mar 2015,33
4 BEDROOM DUPLEX FOR RENT,"


 Magodo G.r.a Phase 2 Estate, Shangisha Magodo Shangisha Ketu Lagos ","  3,500,000 ",Added 25 Mar 2015,45
5 BEDROOM DUPLEX FOR RENT,"


 Coker Estate, Alausa Alausa Ikeja Lagos ","  5,000,000 ",Added 25 Mar 2015,56
4 BEDROOM TOWNHOUSE FOR RENT,"


 Ikate, Elegushi Ikate Elegushi Lekki Lagos ","  5,500,000 ",Added 25 Mar 2015,44
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agege Agege Agege Lagos ","  400,000 ",Added 25 Mar 2015,23
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Ajah Ajah Lagos ","  400,000 ",Added 25 Mar 2015,12
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Allen Avenue, Ikeja Opebi Ikeja Lagos ","  1,000,000 ",Added 25 Mar 2015,34
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oniru Estate Oniru Victoria Island Lagos ","  1,800,000 ",Added 25 Mar 2015,12
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Surulere Surulere Surulere Lagos ","  1,300,000 ",Added 25 Mar 2015,34
3 BEDROOM TOWNHOUSE FOR RENT,"


 Off Fatai Arobieke Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  5,000,000 ",Added 25 Mar 2015,33
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Rauf Williams, Off Adelabu, Sururlere Surulere Surulere Lagos ","  1,300,000 ",Added 25 Mar 2015,42
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Rauf William,off Adelabu, Sururlere Surulere Surulere Lagos ","  600,000 ",Added 25 Mar 2015,22
4 BEDROOM DUPLEX FOR RENT,"


 Maplewood Estate, Opposite 1st Bank, New Oko Oba, Agege Agege Agege Lagos ","  1,500,000 ",Added 25 Mar 2015,45
3 BEDROOM DUPLEX FOR RENT,"


 Agbado Crossing, Agege Agege Agege Lagos ","  300,000 ",Added 24 Mar 2015,32
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Area 1 Estate, Agbado Ijaiye Iju Abeokuta Express Lagos ","  300,000 ",Added 24 Mar 2015,22
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oke Oriya, Ikorodu Mile 12 Ikorodu Road Lagos ","  350,000 ",Added 24 Mar 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Olorunda Estate, Ketu Ikosi Ketu Lagos ","  1,600,000 ",Added 24 Mar 2015,34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Morenikeji Street, Ikeja Ikeja Ikeja Lagos ","  800,000 ",Added 24 Mar 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Oke Afa, Isolo Isolo Isolo Lagos ","  600,000 ",Added 24 Mar 2015,32
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Kay Farms Estate, Fagba Iju Abeokuta Express Lagos ","  600,000 ",Added 24 Mar 2015,34
5 BEDROOM TERRACE FOR RENT,"


 Millennium Estate, Gbagada Gbagada Gbagada Lagos ","  2,000,000 ",Added 24 Mar 2015,56
COMMERCIAL PROPERTY FOR RENT,"


 Arena Shopping Mall, Oshodi Oshodi Oshodi Lagos ","  250,000 ",Added 24 Mar 2015,
OFFICE FOR RENT,"


 Anthony, Off Ikorodu Road Anthony Ikorodu Road Lagos ","  2,800,000 ",Added 24 Mar 2015,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Fatai Arobieke Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  2,500,000 ",Added 24 Mar 2015,23
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Kayode Otitoju Street, Off Admiralty Road, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  2,500,000 ",Added 24 Mar 2015,45
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Kayode Otitoju Street, Off Admiralty Road, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  3,000,000 ",Added 24 Mar 2015,33
COMMERCIAL PROPERTY FOR RENT,"


 T.f Kuboye Street, Off Oniru Market Road, Lekki Lekki Expressway Lekki Lagos ","  40,000 ",Added 24 Mar 2015,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Cromwell Court, Behind Chevron Alternative Route, Lekki Lekki Expressway Lekki Lagos ","  3,000,000 ",Added 24 Mar 2015,34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Parkview Estate, Ikoyi Parkview Estate Ikoyi Lagos ","  5,000,000 ",Added 24 Mar 2015,34
5 BEDROOM HOUSE FOR RENT,"


 Cappa Estate, Ikeja Ikeja Ikeja Lagos ","  10,000,000 ",Added 24 Mar 2015,56
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 00 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  3,500,000 ",Added 24 Mar 2015,33
4 BEDROOM HOUSE FOR RENT,"


 Adeyemi Lawson, Ikoyi Ikoyi Ikoyi Lagos ","  8,000,000 ",Added 23 Mar 2015,44
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osborne Phase 1, Ikoyi Ikoyi Ikoyi Lagos ","  13,790,000 ",Added 23 Mar 2015,44
6 BEDROOM HOUSE FOR RENT,"


 Off Macpherson, Ikoyi Ikoyi Ikoyi Lagos ","  20,000,000 ",Added 23 Mar 2015,66
4 BEDROOM HOUSE FOR RENT,"


 Manor Gardens Estate, Victoria Garden City, Off Lekki Epe Expressway Lekki Expressway Lekki Lagos ","  2,800,000 ",Added 23 Mar 2015,45
3 BEDROOM DUPLEX FOR RENT,"


 Chevy View Estate, Off Chevron Drive, Lekki Chevron Drive Lekki Lagos ","  2,100,000 ",Added 23 Mar 2015,34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mac Yori Street, Agungi Agungi Lekki Lagos ","  1,500,000 ",Added 23 Mar 2015,34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shehu Street, Lakeview Phase 2 Estate, Amuwo Odofin Amuwo Odofin Festac Lagos ","  1,000,000 ",Added 23 Mar 2015,34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevy View Estate, Off Chevron Drive, Lekki Chevron Drive Lekki Lagos ","  3,000,000 ",Added 23 Mar 2015,34
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Akesan Street, Off Lasu Isheri Road Alimosho Abeokuta Express Lagos ","  200,000 ",Added 23 Mar 2015,22
COMMERCIAL PROPERTY FOR RENT,"


 Jakande Roundabout, Lekki Epe Express Way, Lagos, Nigeria Lekki Expressway Lekki Lagos ","  50,000 ",Added 23 Mar 2015,
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 10 Ilesanmi Street, Opp Lagos Homes Estate, Igando, Igando Isheri Lasu Road Alimosho Abeokuta Express Lagos ","  170,000 ",Added 23 Mar 2015,12
COMMERCIAL PROPERTY FOR RENT,"


 Joseph Dosu Way, Badagry Roundabout Orile Badagry Express Lagos ","  500,000 ",Added 22 Mar 2015,
COMMERCIAL PROPERTY FOR RENT,"


 Joseph Dosu Way, Badagry Roundabout Orile Badagry Express Lagos ","  500,000 ",Added 21 Mar 2015,
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agboju Street, Off Opebi Road, Ikeja (short Let) Opebi Ikeja Lagos ","  35,000 ",Added 20 Mar 2015,23
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Orchid Court, Ikeja G.r.a Ikeja Ikeja Lagos ","  4,000,000 ",Added 20 Mar 2015,33
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 7 9 Agboju Street, Off Opebi Road, Ikeja Opebi Ikeja Lagos ","  2,000,000 ",Added 20 Mar 2015,34
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Ikoyi Ikoyi Lagos ","  3,500,000 ",Added 20 Mar 2015,34
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikoyi Ikoyi Ikoyi Lagos ","  50,000,000 ",Added 20 Mar 2015,34
TERRACE FOR RENT,"


 Mekuwen Street, Ikoyi Ikoyi Ikoyi Lagos ","  10,000,000 ",Added 20 Mar 2015,
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shehu Road, Lakeview Phase 2 Estate, Amuwo Odofin Amuwo Odofin Festac Lagos ","  1,100,000 ",Added 20 Mar 2015,34
4 BEDROOM TERRACE FOR RENT,"


 Lakeview Estate Phase 1, Amuwo Odofin Amuwo Odofin Festac Lagos ","  2,500,000 ",Added 20 Mar 2015,45
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Durojaiye Street, Lawanson, Surulere Surulere Surulere Lagos ","  500,000 ",Added 19 Mar 2015,22
