Title,Location,Price_Period,Date_Added_Updated,Bed_Bath_Toilet
1 BEDROOM MINI FLAT FOR RENT,"


 Ketu Alapere Alapere Ketu Lagos ","  700,000 ",Added 07 Feb 2023,122
5 BEDROOM DUPLEX FOR RENT,"


 Ikoyi Ikoyi Lagos ","  15,000,000/year ",Added 07 Feb 2023,566
5 BEDROOM COMMERCIAL PROPERTY FOR RENT,"


 Ikoyi Parkview Estate Ikoyi Lagos ","  13,000,000/year ",Added 07 Feb 2023,566
5 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Phase 1 Lekki Lagos ","  6,000,000/year ",Added 07 Feb 2023,556
2 BEDROOM HOUSE FOR RENT,"


 A Very Secured Estate Ajah Lagos ","  1,000,000/year ",Added 07 Feb 2023,233
3 BEDROOM HOUSE FOR RENT,"


 A Very Secured And Gated Estate In Majek Sangotedo Ajah Lagos ","  2,000,000/year ",Added 07 Feb 2023,344
4 BEDROOM HOUSE FOR RENT,"


 A Very Secured And Gated Estate Sangotedo Ajah Lagos ","  3,100,000/year ",Added 07 Feb 2023,450
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 A Very Secured And Gated Estate Abijo Ajah Lagos ","  950,000/year ",Added 07 Feb 2023,233
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 A Gated Estate At Majek Sangotedo Ajah Lagos ","  700,000/year ",Added 07 Feb 2023,122
1 BEDROOM SELF CONTAIN FOR RENT,"


 Monastery Road Sangotedo Ajah Lagos ","  500,000/year ",Added 07 Feb 2023,111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 A Very Secured And Gated Estate In Majek Sangotedo Ajah Lagos ","  900,000/year ",Added 07 Feb 2023,233
4 BEDROOM HOUSE FOR RENT,"


 A Very Secured And Gated Estate Around Blenco Ajah Lagos ","  3,500,000/year ",Added 07 Feb 2023,455
1 BEDROOM SELF CONTAIN FOR RENT,"


 A Very Secured Estate Sangotedo Ajah Lagos ","  500,000/year ",Added 07 Feb 2023,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  450,000/year ",Added 07 Feb 2023,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abijo Ajah Lagos ","  900,000/year ",Added 07 Feb 2023,133
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  900,000/year ",Added 07 Feb 2023,233
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  850,000/year ",Added 07 Feb 2023,122
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  650,000/year ",Added 07 Feb 2023,122
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 A Gated Estate Awoyaya Ajah Lagos ","  400,000/year ",Added 07 Feb 2023,122
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 A Very Secured Estate Sangotedo Ajah Lagos ","  1,100,000/year ",Added 07 Feb 2023,344
1 BEDROOM SELF CONTAIN FOR RENT,"


 A Nice Estate Sangotedo Ajah Lagos ","  450,000/year ",Added 07 Feb 2023,111
4 BEDROOM HOUSE FOR RENT,"


 A Very Secured Estate Ajah Lagos ","  3,800,000/year ",Added 07 Feb 2023,455
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikota Ajah Lagos ","  800,000/year ",Added 07 Feb 2023,122
4 BEDROOM HOUSE FOR RENT,"


 Sangotedo Ajah Lagos ","  2,200,000/year ",Added 07 Feb 2023,455
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  2,000,000/year ",Added 07 Feb 2023,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Divine Homes Thomas Estate Thomas Estate Ajah Lagos ","  900,000/year ",Added 07 Feb 2023,112
LAND For Sale,"


 Ibeju Lekki Ajah Lagos ","  2,000,000 ","Updated 20 Feb 2023, Added 09 Feb 2023",
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Thomas Estate Ajah Lagos ","  1,800,000/year ",Added 07 Feb 2023,221
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 10 Family Abraham Adesanya Ajah Lagos ","  800,000/year ",Added 07 Feb 2023,222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 10 Family Abraham Adesanya Ajah Lagos ","  700,000/year ",Added 07 Feb 2023,110
1 BEDROOM SELF CONTAIN FOR RENT,"


 Thomas Estate Ajah Lagos ","  500,000/year ",Added 07 Feb 2023,111
4 BEDROOM HOUSE FOR RENT,"


 Thomas Estate Ajah Lagos ","  3,500,000/year ",Added 07 Feb 2023,445
4 BEDROOM HOUSE FOR RENT,"


 Thomas Estate Ajah Lagos ","  3,000,000/year ",Added 07 Feb 2023,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Thomas Estate Ajah Lagos ","  1,500,000/year ",Added 07 Feb 2023,223
3 BEDROOM HOUSE FOR RENT,"


 Thomas Estate Ajah Lagos ","  3,000,000/year ",Added 07 Feb 2023,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Owolabi Street Adeba Ajah Lagos ","  800,000/year ",Added 07 Feb 2023,223
2 BEDROOM HOUSE FOR RENT,"


 Inside An Estate Ajah Lagos ","  1,500,000/year ",Added 07 Feb 2023,233
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Gbetu Beside Mayfair Awoyaya Ajah Lagos ","  1,200,000/year ",Added 07 Feb 2023,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Greenville Estate Badore Ajah Lagos ","  800,000/year ",Added 07 Feb 2023,223
4 BEDROOM HOUSE FOR RENT,"


 Ajah Lagos ","  3,500,000/year ",Added 07 Feb 2023,455
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adeba Owolabi Street Ajah Lagos ","  800,000/year ",Added 07 Feb 2023,233
2 BEDROOM HOUSE FOR RENT,"


 Greenland Estate Ajah Lagos ","  1,800,000/year ",Added 07 Feb 2023,233
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Thomas Estate Ajah Lagos ","  2,000,000/year ",Added 07 Feb 2023,344
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  850,000 ",Added 07 Feb 2023,122
4 BEDROOM HOUSE FOR RENT,"


 Abijo Ajah Lagos ","  3,200,000 ",Added 07 Feb 2023,455
SELF CONTAIN FOR RENT,"


 Thomas Estate Ajah Lagos ","  700,000/year ",Added 07 Feb 2023,000
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abijo Ajah Lagos ","  1,000,000 ",Added 07 Feb 2023,233
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  1,100,000 ",Added 07 Feb 2023,233
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  1,600,000 ",Added 07 Feb 2023,344
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  1,600,000 ",Added 07 Feb 2023,344
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  1,300,000 ",Added 07 Feb 2023,233
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  900,000 ",Added 07 Feb 2023,233
SELF CONTAIN FOR RENT,"


 Abijo Ajah Lagos ","  400,000 ",Added 07 Feb 2023,000
4 BEDROOM HOUSE FOR RENT,"


 Abijo Ajah Lagos ","  3,000,000 ",Added 07 Feb 2023,455
4 BEDROOM HOUSE FOR RENT,"


 Abijo Ajah Lagos ","  1,800,000 ",Added 07 Feb 2023,455
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abijo Ajah Lagos ","  1,500,000 ",Added 07 Feb 2023,233
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abijo Ajah Lagos ","  1,000,000 ",Added 07 Feb 2023,122
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abijo Ajah Lagos ","  1,400,000 ",Added 07 Feb 2023,344
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  1,400,000/year ",Added 07 Feb 2023,233
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Awoyaya Ajah Lagos ","  800,000 ",Added 07 Feb 2023,233
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Thomas Estate Ajah Lagos ","  1,500,000/year ",Added 07 Feb 2023,233
3 BEDROOM HOUSE FOR RENT,"


 Sangotedo Ajah Lagos ","  2,000,000 ",Added 07 Feb 2023,344
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abijo Ajah Lagos ","  1,900,000 ",Added 07 Feb 2023,233
2 BEDROOM HOUSE FOR RENT,"


 Abijo Ajah Lagos ","  2,500,000 ",Added 07 Feb 2023,233
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  1,500,000 ",Added 07 Feb 2023,233
4 BEDROOM HOUSE FOR RENT,"


 Ajah Lagos ","  10,000,000/year ",Added 07 Feb 2023,455
4 BEDROOM HOUSE FOR RENT,"


 Sangotedo Ajah Lagos ","  2,000,000/year ",Added 07 Feb 2023,455
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abijo Ajah Lagos ","  650,000/year ",Added 07 Feb 2023,111
5 BEDROOM HOUSE FOR RENT,"


 Abijo Ajah Lagos ","  1,200,000 ",Added 07 Feb 2023,566
SELF CONTAIN FOR RENT,"


 Ajah Lagos ","  500,000/year ",Added 07 Feb 2023,000
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  1,550,000/year ",Added 07 Feb 2023,233
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  1,700,000 ",Added 07 Feb 2023,344
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  1,700,000 ",Added 07 Feb 2023,233
LAND FOR RENT,"


 Ajah Lagos ","  360,000,000 ",Added 07 Feb 2023,000
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  1,300,000 ",Added 07 Feb 2023,112
4 BEDROOM HOUSE FOR RENT,"


 Ajah Lagos ","  4,000,000 ",Added 07 Feb 2023,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  1,500,000 ",Added 07 Feb 2023,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  800,000 ",Added 07 Feb 2023,112
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  2,000,000 ",Added 07 Feb 2023,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  1,500,000/year ",Added 07 Feb 2023,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  750,000/year ",Added 07 Feb 2023,112
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  600,000/year ",Added 07 Feb 2023,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  850,000/year ",Added 07 Feb 2023,112
1 BEDROOM MINI FLAT FOR RENT,"


 Main Igbojia Town Road Ibeju Lekki Lagos Ibeju Lekki Ajah Lagos ","  500,000/year ",Added 07 Feb 2023,112
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Osapa Lekki Lagos ","  3,500,000/year ",Added 07 Feb 2023,334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Destiny Home Estate Abijo Ajah Lagos ","  400,000 ",Added 07 Feb 2023,111
3 BEDROOM HOUSE FOR RENT,"


 Fidiso Estate Abijo Ajah Lagos ","  2,200,000 ",Added 07 Feb 2023,334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  1,200,000/year ",Added 07 Feb 2023,112
4 BEDROOM DUPLEX FOR RENT,"


 Main Elemoro Peninsula Bogije Town Ibeju Lekki Lagos Ibeju Lekki Ajah Lagos ","  1,500,000/year ",Added 07 Feb 2023,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  2,500,000 ",Added 07 Feb 2023,334
4 BEDROOM HOUSE FOR RENT,"


 Thomas Estate Ajah Lagos ","  5,000,000 ",Added 07 Feb 2023,445
COMMERCIAL PROPERTY FOR RENT,"


 Abijo Ajah Lagos ","  2,800,000 ",Added 07 Feb 2023,000
4 BEDROOM HOUSE FOR RENT,"


 Destiny Home Estate Abijo Ajah Lagos ","  2,500,000 ",Added 07 Feb 2023,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  1,300,000/year ",Added 07 Feb 2023,223
3 BEDROOM HOUSE FOR RENT,"


 Sangotedo Ajah Lagos ","  1,600,000/year ",Added 07 Feb 2023,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ajah Lagos ","  1,400,000/year ",Added 07 Feb 2023,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Glory Land Estate Abijo Ajah Lagos ","  450,000 ",Added 07 Feb 2023,112
3 BEDROOM HOUSE FOR RENT,"


 Destiny Home Estate Abijo Ajah Lagos ","  1,500,000 ",Added 07 Feb 2023,334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  800,000/year ",Added 07 Feb 2023,111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abijo Ajah Lagos ","  1,000,000 ",Added 07 Feb 2023,112
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Amity Estate Abijo Ajah Lagos ","  1,200,000/year ",Added 07 Feb 2023,223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Awoyaya Ajah Lagos ","  1,300,000 ",Added 07 Feb 2023,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Destiny Home Estate Abijo Ajah Lagos ","  9,500,000 ",Added 07 Feb 2023,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Destiny Home Estate Abijo Ajah Lagos ","  650,000 ",Added 07 Feb 2023,111
4 BEDROOM DUPLEX For Sale,"


 Lekki Phase 1 Lagos ","  170,000,000 ","Updated 20 Feb 2023, Added 16 May 2022",45
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Abijo Ajah Lagos ","  750,000 ",Added 07 Feb 2023,223
1 BEDROOM SELF CONTAIN FOR RENT,"


 Majek Sangotedo Ajah Lagos ","  600,000 ",Added 07 Feb 2023,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Sangotedo Ajah Lagos ","  3,500,000/year ",Added 07 Feb 2023,334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Glory Land Estate Abijo Ajah Lagos ","  500,000/year ",Added 07 Feb 2023,111
1 BEDROOM MINI FLAT FOR RENT,"


 At Aina Obe Street, Off Agboyi Road Alapere.. Alapere Ketu Lagos ","  750,000/year ",Added 07 Feb 2023,112
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Majek Sangotedo Ajah Lagos ","  1,400,000 ",Added 07 Feb 2023,334
2 BEDROOM HOUSE FOR RENT,"


 Ajah Lagos ","  2,500,000 ",Added 07 Feb 2023,223
1 BEDROOM SELF CONTAIN FOR RENT,"


 Ajah Lagos ","  350,000 ",Added 07 Feb 2023,111
4 BEDROOM DUPLEX FOR RENT,"


 Ikota Lekki Lagos ","  2,500,000/year ",Added 07 Feb 2023,445
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Main Kajola Town Road, Ibeju Lekki, Lagos Eputu Ajah Lagos ","  800,000/year ",Added 07 Feb 2023,223
1 BEDROOM MINI FLAT FOR RENT,"


 Majek Sangotedo Ajah Lagos ","  750,000/year ",Added 07 Feb 2023,111
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 New Road Igbo Efon Lekki Lagos ","  1,000,000/year ",Added 07 Feb 2023,222
2 BEDROOM HOUSE FOR RENT,"


 Simisola Street Off Ogunlana Drive Aguda Surulere Lagos ","  1,800,000/year ",Added 07 Feb 2023,223
2 BEDROOM HOUSE FOR RENT,"


 Ogunfayo Awoyaya Ajah Lagos ","  850,000/year ",Added 07 Feb 2023,223
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mobile Road Ajah Lagos ","  600,000/year ",Added 07 Feb 2023,111
1 BEDROOM SELF CONTAIN FOR RENT,"


 Badore Ajah Lagos ","  350,000/year ",Added 07 Feb 2023,111
4 BEDROOM HOUSE FOR RENT,"


 Road 48 Ajah Lagos ","  3,000,000/year ",Added 07 Feb 2023,445
2 BEDROOM HOUSE FOR RENT,"


 Ajah Lagos ","  1,600,000/year ",Added 07 Feb 2023,223
2 BEDROOM HOUSE FOR RENT,"


 Road 51 Ajah Lagos ","  1,500,000/year ",Added 07 Feb 2023,203
2 BEDROOM HOUSE FOR RENT,"


 Ogoyo Express Ajah Lagos ","  1,400,000/year ",Added 07 Feb 2023,223
4 BEDROOM HOUSE FOR RENT,"


 Ogoyo Express Ajah Lagos ","  2,500,000/year ",Added 07 Feb 2023,445
5 BEDROOM HOUSE FOR RENT,"


 15 Road Ajah Lagos ","  4,500,000/year ",Added 07 Feb 2023,556
4 BEDROOM HOUSE FOR RENT,"


 Ajah Lagos ","  3,000,000/year ",Added 07 Feb 2023,445
2 BEDROOM HOUSE FOR RENT,"


 Ajah Lagos ","  1,200,000 ",Added 07 Feb 2023,223
4 BEDROOM HOUSE FOR RENT,"


 Ajah Lagos ","  3,500,000/year ",Added 07 Feb 2023,445
3 BEDROOM HOUSE FOR RENT,"


 Thomas Estate Ajah Lagos ","  2,000,000 ",Added 07 Feb 2023,334
4 BEDROOM HOUSE FOR RENT,"


 Road 6a Lekki Scheme 2 Ajah Lagos ","  4,500,000/year ",Added 07 Feb 2023,445
2 BEDROOM HOUSE FOR RENT,"


 Ajah Lagos ","  1,500,000/year ",Added 07 Feb 2023,223
3 BEDROOM HOUSE FOR RENT,"


 Road 8 Ajah Lagos ","  2,000,000/year ",Added 07 Feb 2023,334
4 BEDROOM HOUSE FOR RENT,"


 Royal Garden Besides Ajah Lagos ","  2,500,000/year ",Added 07 Feb 2023,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevron Chevron Drive Lekki Lagos ","  2,500,000/year ","Updated 07 Feb 2023, Added 17 Jan 2023",333
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ologolo Ologolo Lekki Lagos ","  1,700,000/year ","Updated 07 Feb 2023, Added 02 Feb 2023",222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevron Chevron Drive Lekki Lagos ","  100,000/month ","Updated 07 Feb 2023, Added 23 Jan 2023",111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki 1 Lekki Phase 1 Lekki Lagos ","  2,000,000/year ","Updated 07 Feb 2023, Added 20 Jan 2023",111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ilasan Igbo Efon Lekki Lagos ","  2,500,000/year ","Updated 07 Feb 2023, Added 19 Jan 2023",222
SHOP FOR RENT,"


 Oniru Oniru Victoria Island Lagos ","  1,500,000/year ","Updated 07 Feb 2023, Added 24 Oct 2022",
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Lekki Phase 1 Lekki Lagos ","  4,000,000/year ","Updated 07 Feb 2023, Added 25 Oct 2022",222
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa London Estate Osapa Lekki Lagos ","  2,000,000/year ","Updated 07 Feb 2023, Added 26 Oct 2022",222
1 BEDROOM MINI FLAT FOR RENT,"


 Off Freedom Way Ikate Elegushi Lekki Lagos ","  1,200,000/year ","Updated 07 Feb 2023, Added 24 Oct 2022",111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki 1 Lekki Phase 1 Lekki Lagos ","  2,300,000/year ","Updated 07 Feb 2023, Added 22 Dec 2022",111
4 BEDROOM TERRACE FOR RENT,"


 Magodo Gra Magodo Isheri Ikeja Lagos ","  4,000,000 ","Updated 07 Feb 2023, Added 15 Dec 2022",4
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Idado Estate Idado Lekki Lagos ","  2,800,000/year ","Updated 07 Feb 2023, Added 14 Dec 2022",334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Scheme 2 Abraham Adesanya Ajah Lagos ","  1,600,000/year ","Updated 07 Feb 2023, Added 12 Dec 2022",222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki 1 Lekki Phase 1 Lekki Lagos ","  1,600,000/year ","Updated 07 Feb 2023, Added 12 Dec 2022",111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa London Osapa Lekki Lagos ","  1,200,000/year ","Updated 07 Feb 2023, Added 23 Nov 2022",111
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Magodo Pahse 1 Magodo Isheri Ikeja Lagos ","  1,600,000 ","Updated 07 Feb 2023, Added 27 Dec 2022",2
1 BEDROOM MINI FLAT FOR RENT,"


 Lekki 1 Lekki Phase 1 Lekki Lagos ","  2,000,000/year ","Updated 07 Feb 2023, Added 30 Oct 2022",111
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Lekki Lagos ","  4,000,000/year ","Updated 07 Feb 2023, Added 25 Oct 2022",444
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  1,700,000/year ","Updated 07 Feb 2023, Added 13 Nov 2022",111
1 BEDROOM MINI FLAT FOR RENT,"


 Lekki 1 Lekki Phase 1 Lekki Lagos ","  2,400,000 ","Updated 07 Feb 2023, Added 08 Nov 2022",112
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa Osapa Lekki Lagos ","  3,500,000 ","Updated 07 Feb 2023, Added 12 Oct 2022",334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agungi Agungi Lekki Lagos ","  1,900,000/year ","Updated 07 Feb 2023, Added 24 Dec 2022",111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ologolo Ologolo Lekki Lagos ","  1,100,000/year ","Updated 07 Feb 2023, Added 25 Jan 2023",111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Igbo Efon Igbo Efon Lekki Lagos ","  800,000/year ","Updated 07 Feb 2023, Added 20 Dec 2022",111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikate Ikate Elegushi Lekki Lagos ","  2,800,000 ","Updated 07 Feb 2023, Added 02 Oct 2022",222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ologolo Ologolo Lekki Lagos ","  1,300,000/year ","Updated 07 Feb 2023, Added 29 Dec 2022",111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki 1 Lekki Phase 1 Lekki Lagos ","  40,000/day ","Updated 07 Feb 2023, Added 13 Nov 2022",111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Igbo Efon Lekki Lagos ","  1,500,000/year ","Updated 07 Feb 2023, Added 26 Dec 2022",111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ologolo Lekki Lagos ","  2,500,000/year ","Updated 07 Feb 2023, Added 09 Jan 2023",222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa London Osapa Lekki Lagos ","  850,000/year ","Updated 07 Feb 2023, Added 04 Feb 2023",111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Salem/ilasan Igbo Efon Lekki Lagos ","  2,300,000/year ","Updated 07 Feb 2023, Added 06 Jan 2023",222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevron Lekki Lagos ","  1,200,000/year ","Updated 07 Feb 2023, Added 19 Jan 2023",111
7 BEDROOM HOUSE FOR RENT,"


 Lekki Right Lekki Phase 1 Lekki Lagos ","  10,000,000/year ","Updated 07 Feb 2023, Added 05 Nov 2022",778
1 BEDROOM MINI FLAT FOR RENT,"


 Agungi Lekki Lagos ","  800,000/year ","Updated 07 Feb 2023, Added 19 Oct 2022",122
SHOP FOR RENT,"


 Lekki 1 Lekki Phase 1 Lekki Lagos ","  3,000,000/year ","Updated 07 Feb 2023, Added 09 Nov 2022",11
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikate Ikate Elegushi Lekki Lagos ","  4,000,000 ","Updated 07 Feb 2023, Added 02 Oct 2022",333
4 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  7,500,000/year ","Updated 07 Feb 2023, Added 20 Oct 2022",444
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ologolo Ologolo Lekki Lagos ","  2,600,000/year ","Updated 07 Feb 2023, Added 31 Oct 2022",333
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  70,000/day ","Updated 07 Feb 2023, Added 06 Nov 2022",223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Salem Lekki Expressway Lekki Lagos ","  2,500,000/year ","Updated 07 Feb 2023, Added 15 Nov 2022",222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa London Osapa Lekki Lagos ","  600,000/year ","Updated 07 Feb 2023, Added 23 Dec 2022",111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Maruwa ( Lekki Right Side) Lekki Phase 1 Lekki Lagos ","  5,000,000 ","Updated 07 Feb 2023, Added 15 Jul 2022",333
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agungi Agungi Lekki Lagos ","  734,000/year ","Updated 07 Feb 2023, Added 20 Jan 2023",111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Salem/ilasan Igbo Efon Lekki Lagos ","  2,000,000/year ","Updated 07 Feb 2023, Added 03 Jan 2023",334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Nicon Estate Ikota Lekki Lagos ","  2,000,000/year ","Updated 07 Feb 2023, Added 27 Oct 2022",222
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agungi Agungi Lekki Lagos ","  800,000/year ","Updated 07 Feb 2023, Added 28 Oct 2022",111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Freedom Way Lekki Phase 1 Lekki Lagos ","  3,500,000/year ","Updated 07 Feb 2023, Added 12 Dec 2022",334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ologolo Ologolo Lekki Lagos ","  2,500,000/year ","Updated 07 Feb 2023, Added 22 Dec 2022",222
1 BEDROOM MINI FLAT FOR RENT,"


 Parkview Estate Ikoyi Lagos ","  700,000/year ","Updated 07 Feb 2023, Added 21 Oct 2022",111
5 BEDROOM DUPLEX FOR RENT,"


 Mixed Use Zone Banana Island Ikoyi Lagos ","  50,000,000/year ","Updated 07 Feb 2023, Added 26 Oct 2022",557
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki 1 Lekki Phase 1 Lekki Lagos ","  2,000,000/year ","Updated 07 Feb 2023, Added 23 Jan 2023",111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Salem/ilasan Igbo Efon Lekki Lagos ","  1,200,000/year ","Updated 07 Feb 2023, Added 26 Dec 2022",111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Agungi Lekki Lagos ","  724,000/year ","Updated 07 Feb 2023, Added 24 Jan 2023",111
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Salem/ilasan Igbo Efon Lekki Lagos ","  1,000,000/year ","Updated 07 Feb 2023, Added 18 Jan 2023",111
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ilasan Ikate Elegushi Lekki Lagos ","  1,600,000/year ","Updated 07 Feb 2023, Added 24 Oct 2022",222
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Osapa Estate Osapa Lekki Lagos ","  2,500,000/year ","Updated 07 Feb 2023, Added 24 Oct 2022",3
